FIPS,Accommodation and Food Services,Administrative and Support and Waste Management and Remediation Services,"Agriculture, Forestry, Fishing and Hunting","Arts, Entertainment, and Recreation",Construction,Educational Services,Finance and Insurance,Health Care and Social Assistance,Information,Management of Companies and Enterprises,Manufacturing,"Mining, Quarrying, and Oil and Gas Extraction",Other Services (except Public Administration),"Professional, Scientific, and Technical Services",Retail Trade,Transportation and Warehousing,Utilities,Wholesale Trade
29001,0.12648,0.023759,0.0,0.010914,0.016092,0.140012,0.039153,0.187362,0.037458,0.026183,0.102426,0.0,0.049152,0.020764,0.161021,0.040364,0.0,0.018859
29003,0.069599,0.054384,0.0,0.047279,0.142361,0.016934,0.056945,0.136034,0.043566,0.0,0.027079,0.0,0.118049,0.043439,0.171361,0.023407,0.0,0.049563
29005,0.040259,0.016345,0.0,0.007179,0.034403,0.0,0.112726,0.211544,0.132593,0.0,0.007049,0.0,0.096215,0.032624,0.17714,0.034592,0.032185,0.065147
29007,0.051547,0.059214,0.0,0.025259,0.029779,0.064333,0.056888,0.116447,0.036921,0.0,0.262754,0.0,0.054203,0.023807,0.128599,0.039586,0.014875,0.035789
29009,0.047714,0.016887,0.001127,0.012785,0.041166,0.0,0.040818,0.070212,0.014831,0.006487,0.401696,0.0,0.035416,0.149956,0.107826,0.020548,0.0,0.032529
29011,0.116033,0.060449,0.0063,0.0,0.057238,0.0,0.094228,0.152244,0.0,0.0,0.132896,0.0,0.048931,0.05101,0.149519,0.022861,0.047937,0.060353
29013,0.117309,0.016866,0.0,0.012038,0.050558,0.0,0.094508,0.245852,0.013652,0.0,0.040659,0.015577,0.054414,0.045076,0.170511,0.059152,0.018888,0.044941
29015,0.151634,0.013154,0.0,0.022363,0.055067,0.0,0.098961,0.144851,0.019022,0.0,0.047391,0.0,0.106055,0.047426,0.258576,0.017143,0.0,0.018356
29017,0.055348,0.023408,0.0,0.003525,0.068556,0.0,0.055348,0.201265,0.0,0.0,0.113053,0.0,0.07813,0.025484,0.197491,0.090969,0.0,0.087424
29019,0.105162,0.029178,0.000706,0.01433,0.037606,0.041144,0.158048,0.192947,0.041992,0.030405,0.050549,0.000166,0.055722,0.061367,0.122271,0.026912,0.002483,0.02901
29021,0.076686,0.049557,0.0,0.013922,0.039108,0.012857,0.060318,0.162147,0.039335,0.018968,0.254726,0.0,0.045326,0.03223,0.10948,0.05176,0.006558,0.027021
29023,0.108943,0.021604,0.0,0.005816,0.035979,0.002559,0.066171,0.26701,0.039778,0.009875,0.125041,0.002089,0.044338,0.034236,0.177567,0.027113,0.011063,0.02082
29025,0.028455,0.033139,0.0,0.0,0.100268,0.0,0.084009,0.085364,0.081814,0.0,0.008698,0.0,0.061652,0.02013,0.382782,0.066943,0.0,0.046747
29027,0.065748,0.033826,0.001479,0.010278,0.04326,0.119635,0.037296,0.152817,0.031156,0.0,0.140251,0.0,0.038324,0.029352,0.08275,0.093171,0.09385,0.026806
29029,0.173878,0.04497,0.0,0.037361,0.071217,0.003871,0.059014,0.175621,0.027905,0.00189,0.034817,0.0,0.051761,0.060867,0.203901,0.027369,0.003217,0.02234
29031,0.108615,0.035657,0.0,0.019426,0.040531,0.010385,0.045758,0.236876,0.074116,0.041668,0.092822,0.005007,0.047188,0.03808,0.12877,0.034191,0.005648,0.03526
29033,0.081909,0.004147,0.0,0.0,0.082466,0.0,0.145987,0.227338,0.051351,0.0,0.100156,0.0,0.090948,0.018814,0.12537,0.013565,0.0,0.057949
29035,0.089741,0.014404,0.0,0.0,0.069423,0.0,0.089741,0.251445,0.0,0.0,0.221926,0.0,0.031795,0.009147,0.146465,0.032734,0.0,0.043177
29037,0.12304,0.061022,0.000505,0.012426,0.079819,0.008936,0.04912,0.12926,0.023338,0.003524,0.055904,0.001591,0.066024,0.046612,0.187329,0.090513,0.0,0.061038
29039,0.104712,0.01142,0.0,0.011285,0.047561,0.0,0.073643,0.195999,0.0451,0.0,0.141992,0.0,0.096401,0.039888,0.159944,0.020323,0.034854,0.016877
29041,0.054566,0.003626,0.0,0.033448,0.043653,0.0,0.115953,0.202577,0.049854,0.0,0.070788,0.0,0.08867,0.028557,0.144601,0.042978,0.0,0.120728
29043,0.136663,0.040841,0.001729,0.015217,0.095483,0.009568,0.067087,0.103516,0.042424,0.009633,0.086243,0.0,0.094126,0.051186,0.168284,0.029648,0.007793,0.040558
29045,0.113396,0.010697,0.004932,0.0,0.022862,0.0,0.160949,0.07956,0.055217,0.0,0.082188,0.005879,0.083218,0.009881,0.202101,0.03012,0.0,0.139001
29047,0.092464,0.058883,0.000263,0.024899,0.037689,0.015879,0.04322,0.109204,0.014009,0.029786,0.117343,0.000684,0.053295,0.210112,0.095649,0.053851,0.002052,0.04072
29049,0.085924,0.029496,0.000608,0.031755,0.070701,0.0,0.098778,0.279083,0.029026,0.0,0.048138,0.0,0.069385,0.03518,0.165758,0.024706,0.0,0.03146
29051,0.07027,0.044676,0.0,0.012324,0.044914,0.019259,0.073466,0.139566,0.198639,0.061712,0.060716,0.00251,0.064445,0.040038,0.103647,0.018169,0.010186,0.035462
29053,0.158711,0.016902,0.0,0.020583,0.075864,0.0,0.055874,0.202544,0.028318,0.0,0.05102,0.0,0.075837,0.020167,0.203507,0.042766,0.006001,0.041906
29055,0.093433,0.020204,0.001694,0.00462,0.042084,0.0,0.044282,0.134574,0.021957,0.061842,0.326108,0.0,0.048086,0.030116,0.106466,0.034855,0.0,0.029679
29057,0.068033,0.011469,0.0,0.017436,0.058906,0.0,0.061395,0.030698,0.0,0.0,0.3027,0.0,0.05992,0.040339,0.131087,0.021386,0.0,0.196631
29059,0.156684,0.003589,0.0,0.022966,0.032783,0.0,0.126311,0.144149,0.027578,0.0,0.083562,0.0,0.084957,0.03451,0.199591,0.022093,0.0,0.061227
29061,0.078014,0.016398,0.0,0.006355,0.115206,0.0,0.092528,0.120649,0.0,0.0,0.173732,0.0,0.073377,0.053907,0.196848,0.010392,0.0,0.062592
29063,0.110499,0.014799,0.004549,0.018318,0.042175,0.0,0.14677,0.158157,0.018764,0.0,0.017147,0.0,0.062747,0.016519,0.226902,0.048921,0.042033,0.071698
29065,0.088917,0.006577,0.020851,0.00975,0.042783,0.025384,0.090721,0.215978,0.021295,0.0,0.176482,0.0,0.04095,0.015664,0.114174,0.025836,0.0,0.104638
29067,0.103333,0.03199,0.007839,0.0,0.035752,0.030807,0.050576,0.126877,0.038796,0.0,0.289226,0.0,0.040306,0.024143,0.171786,0.019356,0.0,0.029212
29069,0.105566,0.005645,0.017179,0.006163,0.038222,0.007469,0.070984,0.301835,0.018316,0.026234,0.042843,0.0,0.039655,0.022943,0.207341,0.048654,0.003335,0.037616
29071,0.07978,0.028028,0.000697,0.028815,0.087966,0.015427,0.04852,0.092891,0.033186,0.03519,0.267617,0.000806,0.053058,0.033227,0.110949,0.040456,0.014269,0.029117
29073,0.074855,0.028322,0.0,0.013171,0.020716,0.009691,0.053965,0.15998,0.003872,0.0,0.369901,0.0,0.044758,0.018809,0.108452,0.0526,0.0,0.040909
29075,0.044558,0.016179,0.0,0.002284,0.022279,0.0,0.078249,0.364074,0.0,0.0,0.152907,0.0,0.04003,0.014678,0.129871,0.117502,0.0,0.017389
29077,0.083524,0.049181,0.000457,0.016655,0.029884,0.032593,0.067722,0.157254,0.078067,0.106971,0.066598,0.000318,0.053187,0.046722,0.092786,0.067044,0.002156,0.048882
29079,0.09659,0.00951,0.0,0.006265,0.019676,0.0,0.059921,0.283062,0.051159,0.0,0.092819,0.0,0.087845,0.033217,0.166349,0.03458,0.029493,0.029514
29081,0.126792,0.014409,0.00522,0.0,0.011131,0.0,0.123889,0.238098,0.072282,0.0,0.028478,0.0,0.044738,0.011765,0.264715,0.027028,0.0,0.031456
29083,0.096191,0.011669,0.0,0.003607,0.030483,0.020886,0.057173,0.303206,0.022819,0.0,0.151333,0.008999,0.038943,0.021226,0.164745,0.032012,0.011914,0.024793
29085,0.08809,0.012721,0.0,0.030475,0.019576,0.0,0.076128,0.265359,0.0,0.0,0.015127,0.015147,0.07069,0.023501,0.345837,0.026476,0.0,0.010875
29087,0.082787,0.022008,0.026578,0.002762,0.023653,0.0,0.072931,0.172473,0.078301,0.0,0.201406,0.0,0.037013,0.015973,0.123195,0.05222,0.0,0.0887
29089,0.059405,0.003509,0.0,0.0,0.022002,0.310132,0.061605,0.207185,0.0,0.0,0.116918,0.0,0.04926,0.024763,0.084708,0.046211,0.0,0.014301
29091,0.112641,0.023065,0.003209,0.004232,0.023475,0.01117,0.051618,0.263995,0.025304,0.016804,0.166345,0.002206,0.04779,0.02911,0.141333,0.03755,0.0,0.040155
29093,0.051489,0.005866,0.0,0.001932,0.024825,0.0,0.05057,0.296983,0.013149,0.110098,0.035907,0.149239,0.069061,0.009313,0.124126,0.044109,0.0,0.013332
29095,0.081408,0.03886,7.7e-05,0.019442,0.054285,0.040218,0.116837,0.130253,0.071768,0.049814,0.066082,0.000239,0.06015,0.087516,0.082378,0.027189,0.007123,0.066361
29097,0.08336,0.040927,0.0,0.007664,0.025776,0.025128,0.036699,0.105356,0.018279,0.036345,0.194553,0.000675,0.053824,0.023104,0.128646,0.177674,0.009353,0.032638
29099,0.133894,0.05091,0.001701,0.015031,0.099259,0.013809,0.050264,0.122413,0.045502,0.013215,0.098909,0.003455,0.0899,0.03493,0.155027,0.031033,0.009705,0.031044
29101,0.144617,0.021994,0.0,0.010984,0.030191,0.031964,0.047538,0.185567,0.030215,0.0,0.136705,0.0,0.04903,0.051476,0.135109,0.098413,0.010268,0.01593
29103,0.016666,0.0,0.0,0.0,0.024241,0.0,0.1606,0.045453,0.154075,0.0,0.170209,0.025972,0.078785,0.034786,0.168175,0.019527,0.0,0.101511
29105,0.09288,0.039359,0.0,0.006523,0.018622,0.006046,0.043044,0.093491,0.032742,0.0,0.427795,0.0,0.039465,0.01845,0.140503,0.022077,0.0,0.019003
29107,0.108883,0.018344,0.003305,0.004557,0.071693,0.039662,0.06533,0.154557,0.030108,0.0,0.16128,0.0,0.071285,0.034568,0.115105,0.0567,0.0,0.064623
29109,0.114356,0.017661,0.002448,0.004578,0.069022,0.0,0.047648,0.133279,0.041966,0.0,0.163283,0.0,0.08436,0.026109,0.175754,0.077007,0.015164,0.027364
29111,0.078461,0.005714,0.0,0.16339,0.060189,0.0,0.093509,0.135964,0.046111,0.0,0.083948,0.0,0.048904,0.031936,0.125753,0.088502,0.0,0.037618
29113,0.098885,0.029485,0.0,0.012478,0.097324,0.011992,0.05968,0.113575,0.027427,0.0,0.168671,0.006394,0.06525,0.034597,0.14571,0.089671,0.01857,0.020291
29115,0.077149,0.037399,0.0,0.014704,0.023825,0.0,0.095301,0.152879,0.02614,0.0,0.259466,0.0,0.062683,0.027964,0.139832,0.033306,0.0,0.049352
29117,0.093824,0.031865,0.0,0.012496,0.040491,0.0,0.064571,0.166779,0.026075,0.0,0.110118,0.0,0.093785,0.027704,0.194783,0.077397,0.0,0.060112
29121,0.042322,0.008294,0.027007,0.002833,0.035389,0.0,0.035533,0.032355,0.020656,0.0,0.603807,0.0,0.024202,0.007998,0.124944,0.030614,0.0,0.004044
29123,0.092318,0.034114,0.007063,0.011925,0.036665,0.0,0.083807,0.127892,0.176166,0.025553,0.113952,0.0,0.055168,0.022402,0.142297,0.037504,0.0,0.033173
29125,0.080022,0.01439,0.0,0.0,0.05119,0.0,0.041188,0.302436,0.0,0.0,0.081211,0.0,0.117712,0.017483,0.179167,0.018116,0.0,0.097085
29127,0.052249,0.016008,0.0,0.0,0.053134,0.0,0.180656,0.122208,0.0,0.0,0.149704,0.0,0.085703,0.021529,0.131064,0.158521,0.0,0.029224
29119,0.085684,0.033803,0.0,0.022581,0.028832,0.085002,0.062396,0.216686,0.084344,0.0,0.120072,0.0,0.044744,0.028556,0.126271,0.018739,0.010944,0.031346
29129,0.014506,0.0,0.0,0.0,0.078332,0.0,0.150863,0.205985,0.0,0.0,0.049665,0.0,0.117338,0.0,0.237899,0.145412,0.0,0.0
29131,0.094473,0.073649,0.0,0.024308,0.082545,0.011608,0.063976,0.073599,0.041351,0.0,0.1063,0.0,0.051687,0.031487,0.262409,0.044061,0.015098,0.023449
29133,0.107424,0.010384,0.00458,0.0,0.013587,0.0,0.115492,0.173238,0.005397,0.0,0.037706,0.0,0.057652,0.051612,0.151583,0.209776,0.0,0.061567
29135,0.09266,0.038804,0.0,0.004001,0.132326,0.0,0.064735,0.101227,0.017143,0.020266,0.227817,0.0,0.061879,0.023572,0.143749,0.024539,0.0,0.047282
29137,0.108343,0.022273,0.0,0.0,0.027447,0.0,0.104009,0.143013,0.0,0.0,0.233384,0.0,0.040689,0.016584,0.179849,0.072404,0.0,0.052005
29139,0.066075,0.004061,0.0,0.003746,0.091665,0.0,0.081734,0.109616,0.03884,0.0,0.253769,0.0,0.071168,0.025792,0.133296,0.037739,0.0,0.082498
29141,0.117079,0.022474,0.029498,0.022989,0.093163,0.005954,0.063406,0.083151,0.020327,0.0,0.155021,0.0,0.067887,0.034179,0.199953,0.039028,0.02364,0.022248
29143,0.061635,0.002706,0.054388,0.000792,0.008906,0.0,0.039582,0.198619,0.01168,0.0,0.159268,0.0,0.02675,0.009164,0.176566,0.18746,0.0,0.062484
29145,0.084193,0.061729,0.000776,0.009899,0.042626,0.004202,0.039486,0.259879,0.084695,0.009713,0.115362,0.000673,0.037192,0.025021,0.097145,0.042269,0.015705,0.069434
29147,0.133298,0.025841,0.008273,0.002418,0.022144,0.017857,0.051766,0.169247,0.036557,0.0,0.231237,0.0,0.078097,0.026024,0.14739,0.015856,0.009695,0.024301
29149,0.099575,0.014163,0.0,0.0,0.006342,0.0,0.05835,0.285406,0.030233,0.0,0.090252,0.0,0.073289,0.031694,0.268916,0.04178,0.0,0.0
29151,0.057813,0.006344,0.0,0.0,0.045263,0.0,0.055961,0.064191,0.005884,0.0,0.578057,0.0,0.04636,0.008892,0.099167,0.024454,0.0,0.007612
29153,0.161199,0.009203,0.0,0.0288,0.045439,0.0,0.136316,0.119006,0.0,0.0,0.087972,0.0,0.053132,0.04968,0.197983,0.060422,0.0,0.050848
29155,0.064607,0.009743,0.0,0.070112,0.00094,0.0,0.068131,0.326325,0.012692,0.0,0.132217,0.0,0.033596,0.007932,0.14519,0.057531,0.018594,0.05239
29157,0.050892,0.007888,0.0,0.001842,0.067324,0.0,0.067418,0.104507,0.00925,0.0,0.372416,0.0,0.095482,0.022066,0.095962,0.062122,0.007431,0.035399
29159,0.084595,0.038068,0.0,0.005597,0.042829,0.011476,0.033575,0.148914,0.028442,0.010899,0.240858,0.0,0.036665,0.126136,0.120041,0.04113,0.004076,0.026698
29161,0.135896,0.020662,0.000435,0.008312,0.028693,0.008424,0.050969,0.219008,0.026932,0.003222,0.083354,0.001167,0.066626,0.027143,0.154419,0.121186,0.002573,0.040981
29163,0.082195,0.007284,0.0,0.0285,0.059156,0.0,0.057288,0.167297,0.078495,0.0,0.145462,0.006449,0.035678,0.024389,0.12184,0.092144,0.013081,0.080742
29165,0.120718,0.060064,0.001852,0.027049,0.04008,0.050607,0.078405,0.091225,0.024189,0.048935,0.060702,0.00186,0.043758,0.046969,0.121691,0.117088,0.007941,0.056868
29167,0.07332,0.032789,0.0,0.014881,0.036546,0.104413,0.070351,0.261987,0.023228,0.0,0.044356,0.0,0.04388,0.136969,0.123799,0.01521,0.0,0.018273
29169,0.268764,0.066982,0.0,0.001292,0.023558,0.02193,0.068215,0.174942,0.039711,0.0,0.014904,0.0,0.066133,0.045097,0.177913,0.018775,0.010658,0.001127
29171,0.012983,0.0,0.0,0.020464,0.029211,0.0,0.197988,0.202857,0.0,0.0,0.140643,0.0,0.060947,0.010959,0.293736,0.030212,0.0,0.0
29173,0.021002,0.059553,0.0,0.004204,0.04067,0.0,0.031336,0.06734,0.0,0.0,0.519678,0.016786,0.052486,0.015308,0.079341,0.039623,0.0,0.052672
29175,0.064673,0.025405,0.000599,0.011365,0.025336,0.054009,0.091787,0.132124,0.04167,0.0,0.119012,0.0,0.042214,0.014408,0.133124,0.17027,0.045114,0.028892
29177,0.09425,0.010703,0.0,0.021795,0.073509,0.0,0.056123,0.168064,0.026172,0.0,0.151424,0.007189,0.069611,0.035016,0.194295,0.069887,0.0,0.021961
29179,0.028999,0.027165,0.0,0.0,0.03107,0.0,0.045569,0.110471,0.0,0.0,0.268896,0.327697,0.028922,0.010258,0.099424,0.011865,0.0,0.009666
29181,0.073078,0.014662,0.010742,0.0,0.014707,0.0,0.065264,0.424219,0.0,0.0,0.121954,0.0,0.031866,0.00807,0.182924,0.02172,0.0,0.030794
29195,0.121582,0.045954,0.000117,0.020087,0.049722,0.04672,0.128765,0.105442,0.032022,0.037899,0.092332,0.000417,0.057717,0.052677,0.140827,0.029374,0.004111,0.034236
29197,0.068576,0.019278,0.0,0.0,0.045718,0.0,0.108776,0.285341,0.0,0.0,0.060722,0.0,0.050097,0.03726,0.189965,0.110621,0.0,0.023647
29199,0.086523,0.020381,0.0,0.005882,0.077214,0.00469,0.064984,0.190753,0.006381,0.0,0.22206,0.037353,0.071454,0.018983,0.084698,0.064566,0.015785,0.028293
29201,0.107338,0.043371,0.000931,0.006203,0.043802,0.006051,0.119536,0.243123,0.034276,0.00965,0.091412,0.003734,0.050207,0.023918,0.15665,0.029137,0.005039,0.025622
29203,0.058693,0.049329,0.000125,0.017261,0.034572,0.089516,0.094459,0.108337,0.057711,0.167226,0.05422,0.000294,0.040595,0.077999,0.072996,0.034525,0.004127,0.038015
29205,0.066103,0.00843,0.007546,0.015844,0.011192,0.149273,0.059924,0.149927,0.050017,0.0,0.258829,0.0,0.035196,0.012282,0.109473,0.025043,0.0,0.040921
29183,0.086026,0.0,0.0,0.0,0.131302,0.0,0.162996,0.063387,0.0,0.0,0.0,0.0,0.10464,0.030575,0.421074,0.0,0.0,0.0
29185,0.032636,0.005597,0.0,0.0118,0.023161,0.0,0.08001,0.253716,0.033456,0.0,0.109259,0.0,0.103405,0.029859,0.198972,0.028644,0.0,0.089485
29187,0.078927,0.038532,0.00212,0.003912,0.034872,0.004251,0.048523,0.180129,0.049297,0.004623,0.216692,0.0,0.052701,0.030588,0.082588,0.093567,0.0,0.078679
29189,0.070428,0.0,0.024057,0.0,0.0,0.0,0.064794,0.138039,0.0,0.0,0.510894,0.013582,0.02238,0.006658,0.100008,0.025214,0.0,0.023946
29510,0.041238,0.017898,0.078678,0.0,0.044604,0.0,0.151486,0.075743,0.021396,0.0,0.144971,0.0,0.108191,0.061378,0.127921,0.056644,0.0,0.069852
29186,0.057618,0.009228,0.015964,0.004383,0.029768,0.0,0.062966,0.175679,0.025654,0.0,0.358222,0.002054,0.039499,0.020579,0.120987,0.031646,0.006803,0.03895
29207,0.14861,0.037403,0.001513,0.283908,0.093407,0.001802,0.043758,0.064796,0.011767,0.0,0.018187,0.0,0.095296,0.028413,0.149788,0.007712,0.006907,0.006732
29209,0.0,0.0,0.0,0.0,0.01765,0.0,0.048658,0.094931,0.06064,0.0,0.656883,0.0,0.017226,0.009664,0.063446,0.012296,0.0,0.018605
29211,0.287884,0.044015,0.0,0.108005,0.028455,0.047267,0.034906,0.091028,0.041342,0.021743,0.019824,0.001459,0.054923,0.022749,0.167649,0.01437,0.004885,0.009497
29213,0.071501,0.035292,0.003315,0.0,0.046301,0.021056,0.06392,0.173323,0.033856,0.0,0.203198,0.0,0.041726,0.021583,0.165742,0.078041,0.027625,0.013522
29215,0.07799,0.013909,0.0,0.00252,0.021582,0.0,0.128511,0.235931,0.033254,0.0,0.221641,0.0,0.046761,0.018107,0.124587,0.03793,0.0,0.037278
29217,0.091692,0.012082,0.005701,0.006109,0.079669,0.009052,0.054698,0.090503,0.018894,0.0,0.196633,0.0,0.12462,0.020699,0.121948,0.09252,0.0,0.075177
29219,0.123613,0.016201,0.003101,0.008055,0.052032,0.011079,0.075892,0.177945,0.024666,0.0,0.139023,0.011396,0.049828,0.026401,0.183981,0.080687,0.0,0.016098
29221,0.090655,0.0,0.007506,0.003343,0.0167,0.0,0.091848,0.23797,0.0,0.0,0.26163,0.0,0.078396,0.017721,0.164611,0.02306,0.0,0.006561
29223,0.140213,0.023429,0.004321,0.007858,0.057955,0.0,0.05475,0.087332,0.021218,0.0,0.239886,0.0,0.048221,0.045268,0.16505,0.061767,0.0,0.042731
29225,0.042187,0.0,0.0,0.0,0.021094,0.0,0.196875,0.147656,0.0,0.0,0.0,0.0,0.142188,0.0,0.365625,0.0,0.0,0.084375
29227,0.09763,0.016554,0.009962,0.01257,0.040107,0.012429,0.092352,0.144861,0.020963,0.0,0.124784,0.0,0.072797,0.016749,0.244074,0.031741,0.032872,0.029553
29229,0.086307,0.064685,0.0,0.02278,0.034434,0.09528,0.082807,0.140358,0.069836,0.059273,0.06888,0.0,0.042119,0.096967,0.038042,0.044833,0.020417,0.032982
30001,0.159587,0.009152,0.000645,0.02462,0.070648,0.008446,0.074593,0.201904,0.052425,0.0,0.03108,0.019211,0.057499,0.057638,0.162456,0.005649,0.012089,0.052359
30003,0.093681,0.011996,0.0,0.029549,0.016676,0.0,0.058857,0.295756,0.018704,0.0,0.0,0.159747,0.036132,0.02716,0.159404,0.061809,0.015815,0.014714
30005,0.033504,0.129147,0.0,0.044009,0.030363,0.0,0.087949,0.261754,0.0,0.0,0.032487,0.0,0.055957,0.045251,0.211497,0.010496,0.0,0.057586
30007,0.137334,0.007841,0.0,0.043907,0.082032,0.0,0.046085,0.042399,0.0,0.0,0.285001,0.0,0.065236,0.047304,0.153925,0.077875,0.0,0.01106
30009,0.200443,0.011818,0.02825,0.165388,0.068603,0.012309,0.045224,0.124941,0.028013,0.0,0.024603,0.015603,0.050377,0.055385,0.078951,0.055432,0.017413,0.017246
30011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26222,0.73778,0.0,0.0,0.0
30013,0.120535,0.041579,0.000102,0.035625,0.058951,0.032677,0.082169,0.205195,0.031853,0.033302,0.037929,0.000789,0.057054,0.045469,0.136618,0.036614,0.008798,0.034742
30015,0.111228,0.0,0.065899,0.024793,0.024015,0.0,0.141563,0.247736,0.01205,0.0,0.04057,0.0,0.03834,0.018778,0.146619,0.01086,0.0,0.117548
30017,0.121993,0.035439,0.0,0.036417,0.050516,0.0,0.120736,0.159514,0.06195,0.0,0.018614,0.002919,0.058132,0.026045,0.167269,0.10566,0.0,0.034795
30019,0.034241,0.0,0.009619,0.005997,0.00749,0.0,0.085603,0.118775,0.554281,0.0,0.0,0.0,0.043277,0.014452,0.094164,0.0,0.0,0.032101
30021,0.121754,0.00774,0.0,0.02086,0.020182,0.0,0.0622,0.212407,0.078857,0.004402,0.014514,0.087908,0.066428,0.030832,0.140612,0.060172,0.0,0.071133
30023,0.106908,0.017572,0.002425,0.024571,0.049576,0.005777,0.044517,0.508573,0.023579,0.0,0.039331,0.0,0.02387,0.050103,0.103199,0.0,0.0,0.0
30025,0.063666,0.043521,0.0,0.0,0.101866,0.0,0.05639,0.101866,0.037575,0.0,0.0,0.243609,0.056491,0.020883,0.130061,0.097685,0.0,0.046386
30027,0.118844,0.014901,0.00436,0.021144,0.083002,0.0,0.079229,0.20535,0.052241,0.0,0.119082,0.0,0.061892,0.033849,0.116419,0.015051,0.017774,0.056862
30029,0.12047,0.068127,0.004812,0.037472,0.084475,0.026042,0.082612,0.158607,0.032596,0.024102,0.065707,0.000642,0.053076,0.049974,0.138928,0.024256,0.005618,0.022484
30031,0.150691,0.032508,0.002736,0.036807,0.104768,0.025255,0.048637,0.104437,0.08848,0.019281,0.059631,0.001453,0.04987,0.078088,0.137126,0.030869,0.003588,0.025774
30033,0.219005,0.0,0.0,0.0,0.0,0.0,0.0,0.093859,0.0,0.0,0.0,0.0,0.0,0.0,0.552726,0.13441,0.0,0.0
30035,0.137912,0.000984,0.0,0.015562,0.018512,0.134761,0.054609,0.204091,0.047063,0.0,0.003466,0.013883,0.057489,0.023126,0.199926,0.026509,0.045445,0.016661
30037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30039,0.272649,0.0,0.099202,0.0,0.086014,0.0,0.0,0.21747,0.0,0.0,0.027782,0.012171,0.039851,0.017535,0.17852,0.048805,0.0,0.0
30041,0.125301,0.013055,0.0,0.017708,0.044415,0.056054,0.088108,0.236339,0.04418,0.0,0.013522,0.0,0.048247,0.033407,0.156537,0.030251,0.050807,0.042068
30043,0.123391,0.051025,0.0,0.023642,0.137629,0.0,0.044294,0.148175,0.023461,0.0,0.14556,0.050281,0.04113,0.042731,0.095444,0.0589,0.006956,0.007382
30045,0.097901,0.0,0.0,0.00946,0.067518,0.0,0.195802,0.033759,0.0,0.0,0.0,0.0,0.034134,0.07751,0.276823,0.082185,0.0,0.124908
30047,0.110976,0.024353,0.003764,0.017236,0.076165,0.084901,0.056535,0.161883,0.056976,0.009751,0.044246,0.003225,0.048392,0.069639,0.14775,0.052849,0.007672,0.023687
30049,0.102158,0.029087,0.000892,0.036109,0.053808,0.057704,0.09608,0.187942,0.038241,0.050341,0.023792,0.001495,0.074677,0.074683,0.123465,0.028335,0.004909,0.016282
30051,0.081263,0.010801,0.02435,0.028464,0.030474,0.0,0.108351,0.365685,0.0,0.0,0.0,0.0,0.092926,0.027438,0.101579,0.0,0.0,0.128667
30053,0.111003,0.01845,0.034794,0.035531,0.068293,0.035722,0.055613,0.224454,0.068572,0.0,0.048078,0.001668,0.059444,0.024636,0.166616,0.038227,0.0,0.008898
30057,0.044554,0.0,0.0,0.0,0.037129,0.0,0.24505,0.226485,0.0,0.0,0.0,0.0,0.064356,0.0,0.222772,0.0,0.0,0.159653
30055,0.145184,0.022871,0.011601,0.025615,0.171532,0.0,0.079582,0.108619,0.046138,0.0,0.062135,0.069708,0.062136,0.047205,0.11776,0.016941,0.008669,0.004302
30059,0.314251,0.011139,0.050219,0.029353,0.066342,0.0,0.0,0.237434,0.0,0.0,0.0,0.0,0.050435,0.047158,0.188551,0.0,0.005118,0.0
30061,0.165374,0.007816,0.017619,0.048057,0.045325,0.0,0.03185,0.191099,0.0,0.0,0.186114,0.0,0.021233,0.008272,0.259699,0.017542,0.0,0.0
30063,0.114322,0.045034,0.003059,0.033043,0.051534,0.021656,0.071955,0.155228,0.089844,0.016661,0.041293,0.000516,0.060872,0.091392,0.128048,0.039359,0.003529,0.032654
30065,0.038009,0.025124,0.0,0.015832,0.035954,0.0,0.043145,0.191071,0.026116,0.0,0.01209,0.343383,0.043031,0.033298,0.12019,0.047075,0.0,0.025682
30067,0.20482,0.02123,0.005879,0.041719,0.068158,0.011056,0.053356,0.150431,0.045946,0.005496,0.097049,0.0,0.099943,0.0444,0.117384,0.012817,0.007063,0.013253
30069,0.0,0.497662,0.0,0.0,0.017933,0.009034,0.138072,0.006681,0.035386,0.007485,0.0,0.039933,0.006264,0.180938,0.000703,0.026856,0.0,0.033053
30071,0.167918,0.002164,0.00183,0.0,0.034601,0.0,0.087521,0.231014,0.0,0.0,0.040287,0.062148,0.05145,0.035736,0.194378,0.011659,0.025356,0.053937
30073,0.064796,0.010792,0.0,0.030626,0.078848,0.0,0.104611,0.184239,0.029771,0.0,0.07768,0.013382,0.043978,0.03374,0.164723,0.020123,0.024028,0.118663
30075,0.179725,0.0,0.0,0.033133,0.156077,0.0,0.0,0.028378,0.0,0.0,0.0,0.0,0.157128,0.076653,0.368908,0.0,0.0,0.0
30077,0.114612,0.008027,0.175206,0.073079,0.032256,0.0,0.04255,0.181183,0.028353,0.0,0.14539,0.0,0.034696,0.034295,0.099513,0.022605,0.0,0.008236
