Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-06-30,0.07,0.034,0.019,0.025,0.062,0.067,0.115,0.128,0.05,0.028,0.036,0.097,0.116,0.065,0.064,1
2020-07-01,0.087,0.019,0.015,0.03,0.06,0.106,0.165,0.138,0.025,0.02,0.039,0.083,0.141,0.071,0.066,2
2020-07-02,0.132,0.077,0.033,0.014,0.026,0.121,0.13,0.203,0.127,0.04,0.018,0.034,0.171,0.087,0.082,3
2020-07-03,0.076,0.068,0.054,0.05,0.028,0.045,0.265,0.128,0.111,0.085,0.057,0.033,0.055,0.081,0.063,4
2020-07-04,0.035,0.034,0.012,0.042,0.01,0.194,0.351,0.049,0.056,0.022,0.066,0.008,0.189,0.082,0.046,5
2020-07-05,0.154,0.03,0.028,0.006,0.03,0.048,0.328,0.186,0.042,0.044,0.01,0.042,0.044,0.076,0.043,6
2020-07-06,0.032,0.011,0.036,0.043,0.038,0.06,0.475,0.044,0.014,0.051,0.067,0.064,0.082,0.078,0.047,0
2020-07-07,0.067,0.033,0.018,0.024,0.061,0.067,0.116,0.128,0.049,0.027,0.034,0.092,0.107,0.063,0.062,1
2020-07-08,0.09,0.017,0.014,0.028,0.059,0.108,0.169,0.138,0.024,0.02,0.039,0.081,0.137,0.071,0.065,2
2020-07-09,0.139,0.079,0.031,0.013,0.024,0.121,0.132,0.205,0.126,0.039,0.017,0.033,0.168,0.087,0.083,3
2020-07-10,0.075,0.07,0.054,0.047,0.027,0.043,0.271,0.125,0.106,0.082,0.055,0.032,0.054,0.08,0.062,4
2020-07-11,0.036,0.036,0.013,0.044,0.008,0.19,0.366,0.049,0.056,0.021,0.065,0.008,0.192,0.083,0.047,5
2020-07-12,0.168,0.031,0.031,0.006,0.031,0.043,0.359,0.201,0.042,0.045,0.009,0.042,0.041,0.081,0.042,6
2020-07-13,0.031,0.01,0.034,0.044,0.037,0.059,0.492,0.044,0.013,0.049,0.066,0.06,0.08,0.079,0.046,0
2020-07-14,0.069,0.032,0.018,0.024,0.063,0.069,0.121,0.134,0.048,0.025,0.035,0.092,0.106,0.064,0.064,1
2020-07-15,0.09,0.017,0.014,0.028,0.058,0.107,0.17,0.137,0.023,0.019,0.036,0.079,0.135,0.07,0.064,2
2020-07-16,0.143,0.081,0.031,0.014,0.025,0.125,0.134,0.205,0.125,0.039,0.016,0.031,0.17,0.088,0.084,3
2020-07-17,0.078,0.074,0.057,0.045,0.026,0.043,0.274,0.127,0.108,0.082,0.053,0.03,0.05,0.08,0.066,4
2020-07-18,0.037,0.037,0.014,0.046,0.009,0.179,0.347,0.05,0.057,0.021,0.063,0.008,0.175,0.08,0.048,5
2020-07-19,0.167,0.031,0.031,0.006,0.032,0.042,0.362,0.212,0.043,0.045,0.009,0.04,0.039,0.081,0.041,6
2020-07-20,0.03,0.01,0.034,0.044,0.036,0.059,0.498,0.043,0.013,0.049,0.063,0.055,0.075,0.078,0.046,0
2020-07-21,0.063,0.031,0.017,0.023,0.064,0.072,0.122,0.127,0.045,0.024,0.032,0.087,0.1,0.062,0.063,1
2020-07-22,0.093,0.016,0.014,0.027,0.058,0.109,0.173,0.137,0.023,0.018,0.034,0.077,0.131,0.07,0.064,2
2020-07-23,0.147,0.084,0.03,0.013,0.024,0.123,0.134,0.204,0.124,0.04,0.016,0.029,0.166,0.087,0.086,3
2020-07-24,0.079,0.077,0.058,0.046,0.026,0.042,0.28,0.124,0.104,0.078,0.055,0.029,0.048,0.081,0.068,4
2020-07-25,0.037,0.037,0.013,0.046,0.008,0.19,0.37,0.05,0.055,0.019,0.06,0.007,0.191,0.083,0.048,5
2020-07-26,0.17,0.032,0.033,0.006,0.033,0.042,0.358,0.202,0.044,0.046,0.008,0.04,0.039,0.081,0.041,6
2020-07-27,0.03,0.011,0.034,0.045,0.037,0.06,0.494,0.043,0.013,0.047,0.062,0.052,0.073,0.077,0.046,0
2020-07-28,0.067,0.031,0.017,0.023,0.063,0.07,0.118,0.133,0.044,0.022,0.031,0.083,0.094,0.061,0.062,1
2020-07-29,0.093,0.017,0.014,0.029,0.061,0.111,0.171,0.136,0.024,0.017,0.033,0.079,0.132,0.07,0.065,2
2020-07-30,0.148,0.083,0.031,0.013,0.024,0.124,0.132,0.207,0.123,0.04,0.015,0.028,0.163,0.087,0.085,3
2020-07-31,0.077,0.077,0.058,0.049,0.027,0.042,0.278,0.124,0.103,0.078,0.058,0.028,0.045,0.08,0.067,4
2020-08-01,0.037,0.036,0.013,0.046,0.008,0.196,0.371,0.049,0.055,0.019,0.06,0.007,0.19,0.084,0.048,5
2020-08-02,0.161,0.031,0.032,0.006,0.033,0.045,0.344,0.194,0.042,0.045,0.008,0.04,0.04,0.079,0.041,6
2020-08-03,0.031,0.011,0.033,0.045,0.035,0.06,0.463,0.044,0.014,0.048,0.062,0.051,0.072,0.074,0.046,0
