Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-05-15,0.054,0.048,0.046,0.053,0.042,0.052,0.249,0.102,0.088,0.073,0.054,0.04,0.059,0.074,0.054,4
2020-05-16,0.025,0.031,0.014,0.042,0.01,0.155,0.258,0.036,0.048,0.025,0.065,0.009,0.162,0.068,0.039,5
2020-05-17,0.193,0.025,0.033,0.009,0.038,0.037,0.304,0.21,0.038,0.048,0.014,0.053,0.035,0.08,0.038,6
2020-05-18,0.049,0.013,0.044,0.053,0.04,0.055,0.437,0.056,0.017,0.064,0.081,0.059,0.071,0.08,0.055,0
2020-05-19,0.063,0.041,0.023,0.034,0.082,0.088,0.123,0.122,0.052,0.032,0.049,0.119,0.137,0.074,0.068,1
2020-05-20,0.082,0.031,0.021,0.03,0.06,0.098,0.159,0.135,0.038,0.025,0.04,0.08,0.124,0.071,0.066,2
2020-05-21,0.115,0.083,0.055,0.02,0.025,0.133,0.131,0.217,0.135,0.057,0.021,0.033,0.173,0.092,0.088,3
2020-05-22,0.054,0.048,0.046,0.053,0.042,0.05,0.243,0.101,0.087,0.073,0.055,0.041,0.059,0.073,0.055,4
2020-05-23,0.025,0.031,0.014,0.043,0.01,0.16,0.267,0.035,0.048,0.024,0.066,0.009,0.173,0.07,0.039,5
2020-05-24,0.201,0.025,0.032,0.009,0.038,0.034,0.312,0.22,0.037,0.049,0.014,0.054,0.034,0.082,0.038,6
2020-05-25,0.049,0.013,0.043,0.052,0.039,0.055,0.436,0.055,0.016,0.063,0.08,0.058,0.071,0.079,0.055,0
2020-05-26,0.067,0.042,0.023,0.034,0.079,0.082,0.117,0.127,0.053,0.031,0.048,0.116,0.131,0.073,0.07,1
2020-05-27,0.08,0.031,0.021,0.03,0.062,0.098,0.158,0.133,0.037,0.024,0.039,0.08,0.125,0.07,0.066,2
2020-05-28,0.112,0.082,0.057,0.02,0.026,0.134,0.13,0.212,0.133,0.057,0.02,0.032,0.172,0.091,0.087,3
2020-05-29,0.057,0.051,0.048,0.054,0.041,0.052,0.243,0.104,0.091,0.076,0.054,0.04,0.06,0.075,0.055,4
2020-05-30,0.026,0.032,0.015,0.043,0.011,0.155,0.256,0.036,0.049,0.026,0.068,0.009,0.163,0.068,0.04,5
2020-05-31,0.196,0.025,0.032,0.009,0.038,0.036,0.309,0.218,0.037,0.049,0.014,0.054,0.035,0.081,0.038,6
2020-06-01,0.049,0.014,0.044,0.053,0.04,0.055,0.423,0.056,0.018,0.064,0.081,0.059,0.072,0.079,0.056,0
2020-06-02,0.065,0.041,0.024,0.034,0.08,0.083,0.12,0.126,0.052,0.033,0.049,0.117,0.133,0.074,0.069,1
2020-06-03,0.082,0.031,0.021,0.03,0.061,0.098,0.157,0.134,0.038,0.024,0.039,0.079,0.124,0.071,0.066,2
2020-06-04,0.116,0.084,0.056,0.019,0.025,0.132,0.13,0.214,0.134,0.058,0.021,0.032,0.169,0.091,0.088,3
2020-06-05,0.055,0.049,0.047,0.054,0.042,0.051,0.241,0.101,0.087,0.073,0.057,0.041,0.059,0.074,0.056,4
2020-06-06,0.025,0.031,0.014,0.043,0.01,0.159,0.267,0.035,0.048,0.025,0.067,0.009,0.171,0.07,0.039,5
2020-06-07,0.194,0.025,0.032,0.009,0.037,0.035,0.309,0.216,0.037,0.048,0.014,0.054,0.035,0.08,0.037,6
