FIPS,% Adults with Diabetes,% Black,% American Indian & Alaska Native,% 65 and over
34003,8.200000,5.506719,0.469525,17.197328
34005,11.500000,16.748020,0.334094,16.929436
34007,12.000000,18.616860,0.637969,15.659918
34009,10.200000,4.105445,0.341400,26.562230
34011,12.400000,18.615372,1.633415,15.269719
34013,10.600000,38.628000,0.744717,13.570452
34015,10.000000,10.365536,0.277961,15.828666
34017,7.700000,10.698147,1.113213,11.821418
34019,6.800000,2.512148,0.207675,18.526388
34021,9.000000,19.551879,0.604363,15.142870
34023,10.500000,9.651976,0.640605,14.969296
34025,9.100000,6.813829,0.278424,17.574684
34027,7.600000,3.228267,0.313620,17.064189
34029,10.900000,3.025176,0.269259,22.546626
34031,8.600000,10.159146,1.485963,14.546303
34033,14.400000,13.394668,0.595780,18.587378
34035,7.300000,9.399874,0.361754,15.586839
34037,8.500000,2.120043,0.281962,17.302680
34039,8.300000,20.934404,0.765499,14.380352
34041,9.500000,4.788285,0.310080,18.179412
35000,8.900000,1.841629,10.904359,17.475618
35001,7.000000,2.494618,6.225864,16.386597
35003,10.800000,0.614869,3.801006,41.531582
35005,11.700000,1.419098,2.300237,15.962528
35006,13.900000,0.990802,43.842070,16.099604
35007,13.300000,0.569777,2.832370,26.829067
35009,7.100000,5.679956,2.123915,12.545260
35011,26.200000,0.393038,1.965188,27.905671
35013,8.700000,1.609952,2.352865,15.785989
35015,9.400000,1.295337,2.424870,14.518135
35017,8.500000,0.713084,2.461055,27.733489
35019,12.100000,1.520387,3.386317,19.580742
35021,8.300000,0.305344,2.137405,37.709924
35023,8.600000,1.014151,1.273585,22.358491
35025,11.300000,3.387396,1.999684,11.417736
35027,11.700000,0.588055,4.336265,28.722643
35028,6.400000,1.397833,1.329773,17.852468
35029,11.000000,0.955640,2.278513,21.082502
35031,17.100000,0.467561,79.243325,12.406972
35033,13.700000,0.355082,2.973813,28.761651
35035,10.300000,3.328791,8.487444,17.181534
35037,7.900000,1.550951,2.714165,25.457409
35039,8.900000,0.415321,19.299595,19.376506
35041,7.600000,2.075441,2.235501,14.255989
35043,7.200000,2.027153,14.036465,17.740858
35045,12.600000,0.574202,41.073071,14.942860
35047,14.000000,1.576601,3.193070,21.717227
35049,5.600000,0.822360,4.244415,24.314256
35051,14.200000,0.683807,3.026988,36.524435
35053,16.500000,1.003884,14.586197,19.300866
35055,6.300000,0.484239,7.452414,26.459571
35057,7.000000,1.346931,4.213970,20.723494
35059,13.000000,1.894123,3.375425,20.932492
35061,12.600000,1.003191,6.211416,17.659830
36000,9.800000,14.501472,0.974373,16.444067
36001,9.100000,12.793821,0.296630,16.955427
36003,10.900000,1.277191,0.316606,18.985570
36005,12.500000,29.222586,2.913558,12.804336
36007,10.600000,5.469610,0.268185,19.066154
36009,13.300000,1.378188,3.547631,19.168402
36011,12.400000,3.965260,0.466654,19.119839
36013,12.100000,2.138519,0.712840,20.090825
36015,11.900000,6.025827,0.348945,18.960524
36017,13.300000,0.891956,0.416526,20.369825
36019,11.500000,4.044860,0.407708,17.056819
36021,7.900000,4.676547,0.328794,23.791642
36023,11.800000,1.672835,0.357569,16.498338
36025,9.100000,1.720305,0.372808,24.484021
36027,9.200000,10.451522,0.465753,17.579106
36029,11.100000,13.092586,0.749142,17.945916
36031,10.600000,2.324397,0.525469,23.439678
36033,12.500000,5.615096,7.583560,16.805520
36035,12.500000,1.983542,0.300424,19.590976
36037,13.500000,2.761211,1.156301,18.692076
36039,10.100000,5.584216,0.454823,22.126298
36041,11.300000,0.947226,0.315742,31.258457
36043,12.400000,1.209710,0.333155,20.725179
36045,11.700000,6.215382,0.655004,13.669187
36047,9.700000,29.949358,0.923057,13.909007
36049,11.600000,0.650357,0.340303,18.319658
36051,11.900000,2.533728,0.370095,17.883183
36053,10.100000,1.658309,0.752878,18.299315
36055,9.400000,14.626640,0.414695,17.246260
36057,11.300000,2.038217,0.608634,18.608836
36059,8.600000,11.633144,0.542941,17.763039
36061,6.500000,12.456737,1.178854,16.510213
36063,12.800000,7.031217,1.132902,19.060223
36065,13.800000,6.120822,0.348031,18.755799
36067,10.800000,10.910355,0.930038,17.027602
36069,11.100000,2.256426,0.364087,19.927365
36071,9.700000,10.397669,0.846182,14.017767
36073,15.500000,5.939131,0.795331,17.918349
36075,12.100000,0.961000,0.480076,16.340396
36077,9.700000,2.038528,0.256071,21.183618
36079,6.300000,2.776767,0.449986,17.361364
36081,10.900000,17.957432,1.324583,15.688098
36083,8.800000,6.939200,0.342444,16.953500
36085,11.000000,9.432167,0.643246,16.181520
36087,8.100000,11.403000,0.538541,15.691675
36089,10.800000,2.286968,0.995863,17.423899
36091,9.000000,1.736161,0.237223,18.129760
36093,9.900000,10.824590,0.708722,17.116189
36095,12.000000,1.276650,0.282985,21.857414
36097,11.100000,0.954667,0.390799,21.337651
36099,12.600000,4.927114,0.507289,19.215743
36101,13.300000,1.488580,0.310034,19.677231
36103,8.100000,7.392446,0.613736,16.862952
36105,11.900000,8.161806,0.749689,18.858778
36107,12.600000,0.866969,0.259473,20.292422
36109,5.300000,3.978870,0.466958,14.495150
36111,8.200000,6.075062,0.446251,19.780626
36113,8.900000,1.207500,0.311211,22.237610
36115,12.400000,2.939687,0.328447,19.476445
36117,12.100000,2.802452,0.416371,18.877687
36119,7.600000,13.804293,0.956478,17.053116
36121,12.300000,5.119122,0.444056,17.931895
36123,14.300000,0.885633,0.330099,20.820418
37000,11.200000,21.375127,1.570531,16.268556
37001,12.600000,19.894133,1.425773,16.899589
37003,18.300000,5.742511,0.532755,20.049260
37005,11.000000,1.559000,0.573425,27.085387
37007,18.500000,48.221249,0.960727,18.466857
37009,17.300000,0.741451,0.424213,25.699952
37011,18.000000,4.415881,0.611254,22.227935
37013,11.000000,24.348436,1.062045,23.961851
37015,20.400000,60.727426,0.688531,23.015873
37017,19.200000,33.510093,3.025008,21.834890
37019,12.800000,10.017990,0.832943,31.496812
37021,8.300000,6.030034,0.518713,20.002856
37023,8.900000,6.668363,0.917218,20.240756
37025,11.700000,18.002101,0.713062,13.224063
37027,18.700000,4.771483,0.637579,19.873459
37029,10.700000,11.605976,0.550887,16.339869
37031,11.000000,5.490190,0.625683,24.974110
37033,6.200000,31.919112,0.726936,21.504097
37035,10.600000,8.480196,0.606989,17.861105
37037,11.200000,12.005907,1.196352,24.415155
37039,13.100000,1.458620,1.543177,29.584611
37041,16.500000,33.993870,0.441942,24.634685
37043,6.200000,1.149116,0.619445,31.097944
37045,15.400000,20.648267,0.376875,18.622561
37047,19.100000,30.002695,3.713952,20.107807
37049,15.400000,20.852767,0.651042,19.045398
37051,11.500000,37.123642,1.845756,11.920982
37053,9.400000,5.533392,0.679669,16.245567
37055,10.300000,2.416372,0.558889,21.421331
37057,15.800000,9.492600,0.779046,18.231961
37059,15.900000,6.243418,0.692673,21.163972
37061,20.600000,24.211635,1.394930,18.699878
37063,6.600000,35.968731,0.916212,13.092799
37065,16.400000,57.231035,0.778771,19.715412
37067,11.300000,25.815684,0.858615,15.989755
37069,8.500000,25.190941,0.939905,16.802842
37071,10.500000,17.016684,0.587401,16.059072
37073,15.100000,30.985915,0.570293,20.219476
37075,7.000000,0.436115,8.003300,23.797737
37077,10.900000,31.344922,0.840057,17.122182
37079,11.700000,35.693889,2.270131,16.566724
37081,9.600000,34.169056,0.761894,15.168362
37083,22.200000,53.104362,4.009966,20.720133
37085,11.800000,20.877852,1.706230,12.459952
37087,11.400000,1.232835,0.668054,24.605057
37089,9.800000,3.170932,0.688663,25.759756
37091,21.700000,60.256139,1.284923,19.776829
37093,11.900000,33.702797,9.115477,10.057702
37095,20.200000,28.451243,0.841300,20.669216
37097,11.900000,11.790848,0.552022,15.861798
37099,8.200000,2.109539,9.035936,19.680569
37101,9.700000,15.834217,0.933021,13.316393
37103,29.600000,29.718792,1.006537,22.600394
37105,11.300000,19.115733,1.274165,16.464883
37107,17.800000,40.926468,0.641346,19.808489
37109,12.100000,5.401695,0.461979,17.669810
37111,12.800000,3.720307,0.832839,20.473773
37113,13.600000,1.280998,0.821879,28.499362
37115,6.800000,1.433626,0.528420,22.331480
37117,13.000000,41.722906,0.489612,23.139694
37119,8.500000,31.469301,0.781881,11.202933
37121,17.000000,0.460000,0.920000,24.940000
37123,14.800000,18.305159,1.067068,20.523633
37125,11.200000,11.870453,0.929247,23.943576
37127,14.900000,40.432480,0.998766,18.535143
37129,7.600000,13.237814,0.562698,17.742408
37131,21.900000,56.866233,0.640374,25.869079
37133,8.900000,14.763030,0.949500,9.240046
37135,5.800000,11.380772,0.610846,13.996727
37137,15.700000,18.800316,0.781373,29.826361
37139,11.500000,35.808169,0.607987,16.877318
37141,17.200000,14.639169,0.899263,18.001351
37143,16.800000,22.761138,0.558784,26.843987
37145,9.300000,26.726909,0.888450,19.553497
37147,9.400000,35.009505,0.520249,13.222428
37149,15.200000,4.167677,0.621028,31.090195
37151,11.400000,6.182029,1.125210,17.746650
37153,19.300000,31.305278,3.216967,17.947290
37155,16.500000,23.230500,41.698083,15.220244
37157,14.300000,18.562135,0.605359,20.456500
37159,14.000000,16.125356,0.634990,17.577268
37161,13.200000,9.613025,0.378595,21.579924
37163,15.100000,25.189388,3.594443,17.816616
37165,18.500000,38.623959,12.361390,18.296467
37167,9.600000,11.223520,0.457511,18.901329
37169,13.500000,3.835749,0.481668,21.263774
37171,14.700000,3.658198,0.656029,20.492578
37173,13.000000,1.067041,29.842050,19.157599
37175,9.700000,3.501388,0.435482,30.527546
37177,12.900000,37.279109,1.040910,19.341564
37179,9.000000,11.673619,0.642200,12.686301
37181,9.800000,50.520389,0.899466,18.491768
37183,8.500000,19.965120,0.793734,11.616353
37185,7.100000,50.633614,5.614177,25.405160
37187,17.500000,47.929842,0.969728,24.361245
37189,7.000000,1.723121,0.403968,15.824470
37191,16.700000,30.995229,0.840582,16.443269
37193,14.000000,4.335079,0.398209,21.554327
37195,14.300000,39.473329,0.615064,18.268983
37197,11.000000,3.079136,0.684548,20.152891
37199,18.100000,0.849020,0.776406,25.733117
38000,9.000000,3.239146,5.520756,15.345419
38001,12.500000,0.828248,0.610288,27.855275
38003,8.800000,1.546196,1.176247,22.775564
38005,11.300000,0.373456,55.271474,13.904051
38007,2.500000,0.326442,0.326442,22.415669
38009,9.400000,0.701919,3.135236,23.849633
38011,10.000000,0.195059,2.503251,21.423927
38013,6.100000,0.523810,1.095238,20.761905
38015,8.800000,2.322799,4.176419,16.074859
38017,7.200000,6.223143,1.441195,12.006655
38019,10.200000,0.365631,1.619222,26.952207
38021,12.300000,0.632266,0.958597,20.436467
38023,10.500000,1.971091,0.876040,25.273763
38025,12.200000,1.338873,9.695291,15.927978
38027,11.800000,0.345871,4.150454,23.000432
38029,8.700000,0.242792,1.183612,27.890744
38031,9.100000,0.310945,1.150498,22.512438
38033,12.400000,0.508762,1.526286,24.420577
38035,8.900000,4.616363,2.800622,12.684753
38037,13.200000,0.168492,2.064027,29.907329
38039,12.300000,0.448029,0.761649,30.197133
38041,7.200000,0.755768,3.619730,22.434368
38043,10.600000,0.326531,0.734694,24.489796
38045,8.400000,0.270803,0.566224,27.031019
38047,10.100000,0.157646,0.788229,25.959012
38049,8.300000,0.395461,1.083219,20.409216
38051,5.500000,0.502901,0.735010,30.676983
38053,8.900000,1.518486,10.042547,9.154930
38055,10.700000,0.335395,7.231946,23.561472
38057,10.600000,0.556429,2.624894,19.257288
38059,7.900000,1.054832,3.627593,16.732594
38061,9.900000,1.027598,30.260325,11.675475
38063,11.600000,0.801673,1.812478,26.908330
38065,9.300000,0.409836,2.766393,22.182377
38067,14.000000,0.647762,2.144811,23.132287
38069,10.600000,0.808625,4.778241,23.572654
38071,10.200000,0.818744,10.373661,19.876317
38073,15.200000,0.649227,0.897460,20.641589
38075,7.200000,0.379107,0.589722,20.303286
38077,8.800000,1.003756,2.795739,17.882875
38079,14.900000,0.412559,78.071464,11.684498
38081,11.400000,1.808786,1.369509,22.532300
38083,4.000000,0.000000,1.334322,32.394366
38085,21.000000,0.596604,81.597063,8.100046
38087,11.100000,1.048493,2.621232,22.935780
38089,7.300000,3.113205,1.680808,13.562603
38091,13.900000,0.367840,1.576458,24.119811
38093,10.800000,1.687623,1.744992,19.089736
38095,10.600000,0.410584,5.200730,25.091241
38097,13.000000,0.808759,1.418440,19.596865
38099,9.900000,0.506234,2.156183,21.205587
38101,8.800000,4.404818,2.476972,12.753897
38103,9.700000,0.353803,0.833965,27.773566
38105,9.400000,4.401697,4.251768,9.584158
39000,11.800000,12.613100,0.287148,17.066871
39001,16.100000,0.461694,0.559082,17.930313
39003,13.200000,12.357909,0.297089,17.647059
39005,10.800000,0.798214,0.258629,18.710578
39007,13.800000,3.494610,0.323100,19.067010
39009,12.200000,2.778875,0.358565,13.174208
39011,11.200000,0.585102,0.220505,18.395773
39013,13.300000,4.195245,0.186653,20.845863
39015,13.500000,0.908215,0.341727,18.031283
39017,11.200000,8.519057,0.276690,14.691222
39019,14.100000,0.635132,0.332336,21.121820
39021,12.900000,2.041080,0.430923,18.147804
39023,14.900000,8.724598,0.341791,19.409295
39025,11.100000,1.569603,0.221448,16.320462
39027,13.900000,2.132820,0.332882,17.062558
39029,12.100000,2.281206,0.236692,20.503580
39031,13.300000,1.195774,0.294848,19.468181
39033,10.200000,1.001203,0.271961,20.991576
39035,11.000000,29.607825,0.265625,18.167924
39037,7.900000,0.617657,0.235762,19.636420
39039,13.600000,1.635006,0.419232,18.603432
39041,8.400000,3.617217,0.203099,13.700409
39043,12.000000,8.563962,0.344435,21.899082
39045,9.500000,8.086942,0.258053,15.813765
39047,14.000000,2.152376,0.324426,17.759715
39049,9.400000,22.904831,0.309700,12.011829
39051,11.000000,0.588987,0.449428,17.766582
39053,18.300000,2.228226,0.436973,19.083358
39055,8.100000,1.228318,0.128681,20.375195
39057,12.000000,7.090687,0.339891,17.160630
39059,12.300000,1.481216,0.345959,19.540259
39061,11.000000,26.212219,0.247587,15.336532
39063,11.300000,1.700250,0.377980,17.268537
39065,14.200000,0.898983,0.276366,16.051461
39067,13.400000,2.095690,0.217477,21.266640
39069,8.300000,0.690394,0.487337,18.662778
39071,14.500000,1.451530,0.336755,18.475080
39073,13.900000,0.655276,0.429804,19.080500
39075,11.600000,0.375923,0.093411,13.713205
39077,12.700000,1.145221,0.333311,17.144127
39079,18.000000,0.700963,0.457016,17.298666
39081,14.900000,5.330941,0.231119,21.550322
39083,13.700000,0.990419,0.245585,18.145832
39085,9.300000,4.388454,0.209966,19.984036
39087,18.900000,2.111382,0.238867,18.897204
39089,11.800000,3.960312,0.328841,16.445448
39091,5.000000,1.770360,0.341726,18.133516
39093,13.300000,7.868520,0.370968,18.299236
39095,12.900000,19.604837,0.412190,16.293827
39097,14.800000,6.243667,0.364758,15.452683
39099,12.800000,15.051254,0.264760,20.965242
39101,15.700000,6.359568,0.297291,17.742430
39103,10.500000,1.383229,0.192022,17.856943
39105,15.100000,0.874232,0.298624,19.864970
39107,11.600000,0.441905,0.317391,17.786079
39109,12.900000,2.332850,0.237239,18.614788
39111,16.700000,0.609137,0.174039,23.517041
39113,13.200000,21.093267,0.277459,17.955558
39115,15.200000,3.149822,0.424541,21.357162
39117,16.700000,0.657895,0.196514,17.244817
39119,15.200000,3.759442,0.362020,17.846907
39121,12.500000,2.730946,0.390135,27.525428
39123,13.500000,0.821703,0.262454,25.014104
39125,10.000000,0.964819,0.442431,18.576759
39127,12.000000,0.510643,0.341354,16.490439
39129,13.800000,3.816754,0.296113,15.692249
39131,17.400000,1.061745,0.612819,17.846581
39133,11.800000,4.490968,0.209296,16.445402
39135,11.800000,0.624436,0.361002,19.252628
39137,8.800000,0.373002,0.346359,17.388988
39139,12.300000,9.364239,0.243602,19.459285
39141,14.200000,5.723310,0.322367,16.705879
39143,13.100000,3.025562,0.369054,18.777530
39145,16.200000,2.544303,0.539059,18.267066
39147,11.800000,2.405492,0.300687,18.144438
39149,12.500000,2.237440,0.222099,16.536081
39151,12.500000,7.794948,0.304650,19.455882
39153,10.700000,14.752785,0.220513,17.942198
39155,13.900000,8.218419,0.238638,21.613879
39157,11.800000,0.816915,0.464329,19.609226
39159,8.900000,2.629895,0.247255,12.303968
39161,14.900000,1.021887,0.268732,18.973869
39163,15.500000,0.547987,0.464267,17.794353
39165,10.800000,3.582243,0.211480,14.491780
39167,14.800000,1.170310,0.270967,21.050619
39169,15.000000,1.554753,0.204368,17.873188
39171,12.600000,1.200956,0.353222,18.824041
39173,11.700000,2.668789,0.305289,15.301157
39175,14.400000,0.341919,0.268977,19.480283
40000,12.200000,7.426734,9.308538,15.712417
40001,24.300000,0.534372,45.661625,15.904356
40003,8.300000,4.327424,4.310045,19.621133
40005,13.600000,3.837260,14.344558,19.843908
40007,10.900000,0.695619,2.256063,19.721752
40009,15.400000,3.869363,3.643650,14.344281
40011,14.100000,3.015287,10.226674,19.630996
40013,12.600000,1.782082,14.652907,17.962790
40015,11.200000,2.709045,25.485730,16.844394
40017,11.800000,3.131252,5.147217,12.994385
40019,10.600000,6.571601,9.988169,16.819229
40021,19.300000,1.294299,36.320493,16.702619
40023,12.500000,10.335424,18.277884,20.698118
40025,10.200000,0.603809,1.207617,25.452856
40027,10.500000,5.077236,5.310134,13.369948
40029,14.600000,0.670290,19.710145,20.307971
40031,9.900000,16.380728,6.745445,12.615635
40033,9.300000,2.233380,10.041551,19.373269
40035,9.000000,2.998742,21.291766,19.572207
40037,12.600000,2.161890,10.852746,17.649852
40039,11.800000,2.886072,7.879873,13.837994
40041,11.800000,0.423560,23.927644,24.994735
40043,10.100000,0.694728,6.640785,18.430732
40045,10.600000,0.683198,2.859312,22.419028
40047,9.700000,2.936976,3.198004,16.387306
40049,13.900000,2.135846,8.902952,17.931754
40051,12.600000,2.224982,6.170906,16.226531
40053,13.900000,1.664355,2.681461,21.983356
40055,9.700000,8.142931,3.830957,17.797629
40057,6.900000,7.282282,2.665165,19.707207
40059,9.000000,0.184356,2.054253,18.066895
40061,11.000000,0.694664,17.619198,20.287338
40063,23.400000,5.706787,20.164979,18.815148
40065,10.700000,6.902080,2.757626,14.834262
40067,10.500000,1.306549,6.810387,21.345746
40069,16.200000,2.548178,15.590465,19.444698
40071,16.700000,2.028940,10.873848,19.336066
40073,15.800000,1.327769,3.926404,15.952200
40075,17.300000,3.940887,7.893229,19.807538
40077,17.500000,1.192454,23.067149,22.187469
40079,16.100000,2.018808,13.857543,18.083233
40081,17.700000,1.858534,7.373998,18.327606
40083,16.200000,8.075532,3.643399,15.776786
40085,13.800000,2.259720,7.647523,19.094139
40087,11.400000,0.842816,7.012630,15.490809
40089,14.300000,7.922821,17.025961,18.227686
40091,15.900000,2.911935,18.824123,25.253596
40093,9.800000,0.654108,3.074307,20.931450
40095,16.900000,1.606569,10.918720,21.718434
40097,10.500000,0.603304,22.144647,18.429951
40099,12.600000,1.655558,13.796316,19.737691
40101,13.900000,10.665282,19.551798,16.724204
40103,13.200000,1.700771,9.274515,19.372841
40105,18.500000,2.348796,19.426502,19.201409
40107,19.800000,7.174740,21.904447,17.721938
40109,11.200000,15.258989,4.298609,13.666472
40111,13.900000,8.068345,17.401852,18.888744
40113,11.200000,11.245586,14.748798,19.964266
40115,16.700000,0.965517,20.208500,18.348035
40117,15.200000,0.829774,13.831605,19.304454
40119,8.900000,3.726231,5.303510,12.564603
40121,14.400000,3.188459,15.429496,20.033275
40123,15.900000,2.342667,19.468194,16.513713
40125,13.500000,2.927943,13.603654,16.310076
40127,14.000000,1.046605,19.232489,23.007425
40129,16.400000,0.738512,6.728665,20.787746
40131,12.700000,1.115411,13.483867,16.395243
40133,18.400000,4.268045,19.867361,18.032387
40135,15.700000,1.763035,22.159353,18.946550
40137,15.300000,1.923032,5.947070,19.951462
40139,8.500000,4.439012,1.965290,11.718406
40141,22.400000,7.280893,4.763201,19.991835
40143,10.100000,10.366617,6.841415,14.392930
40145,16.100000,3.570091,10.525527,16.298839
40147,15.300000,2.459348,10.661034,19.479968
40149,10.700000,0.943651,4.044217,18.037207
40151,11.600000,3.338204,3.057210,17.106890
40153,9.800000,1.884087,3.654436,15.715557
41000,9.300000,1.959261,1.814083,17.626857
41001,12.500000,0.562289,1.461952,26.408847
41003,5.500000,1.078164,0.843639,16.226751
41005,8.500000,0.994052,1.077690,18.102025
41007,8.000000,0.726788,1.368072,22.427321
41009,12.000000,0.597591,1.464383,18.727686
41011,13.000000,0.475236,2.927519,25.821181
41013,18.000000,0.322621,1.747182,24.904680
41015,11.800000,0.495332,2.551177,34.191031
41017,8.400000,0.468760,1.107836,20.004583
41019,14.100000,0.459726,2.083730,25.728353
41021,16.600000,0.369588,1.742344,27.824710
41023,8.600000,0.292642,1.658305,30.379041
41025,11.900000,1.023332,4.216128,24.464456
41027,5.300000,0.435376,1.186614,15.647943
41029,10.300000,0.761509,1.640524,21.968993
41031,19.300000,0.954861,18.791336,19.485780
41033,11.700000,0.477155,1.678624,25.984919
41035,12.400000,0.773063,4.919220,21.196399
41037,15.200000,0.634598,2.538393,25.218936
41039,8.700000,1.057662,1.572926,19.333476
41041,12.000000,0.666154,3.936179,28.432008
41043,10.600000,0.582715,1.664900,18.589547
41045,8.800000,1.269325,1.988609,16.455655
41047,9.800000,1.114545,2.578502,15.668496
41049,16.100000,0.615547,2.427014,16.540626
41051,8.000000,5.675469,1.443070,13.435483
41053,11.700000,0.996081,2.533027,17.921252
41055,5.600000,0.292740,2.927400,26.522248
41057,6.800000,0.530108,1.646321,25.792362
41059,13.400000,0.917230,4.386191,15.635482
41061,9.700000,0.657572,1.247118,20.173085
41063,10.800000,0.353057,1.002683,29.176670
41065,4.700000,0.531975,3.957744,20.592341
41067,7.900000,2.125833,1.141218,13.429592
41069,18.700000,0.366032,2.269400,34.773060
41071,11.000000,0.969141,1.955104,17.137063
42000,10.600000,10.842020,0.386997,18.237051
42001,8.500000,1.596133,0.398790,20.381088
42003,9.400000,13.174011,0.159383,18.907351
42005,12.000000,0.877986,0.145565,21.969569
42007,12.800000,6.258271,0.176640,21.495429
42009,11.300000,0.628944,0.193042,22.870309
42011,12.800000,4.223710,0.851359,17.220435
42013,14.600000,1.882572,0.166541,20.772785
42015,13.800000,0.678908,0.290960,21.296007
42017,8.100000,3.988730,0.284466,18.634341
42019,9.200000,1.240100,0.147960,18.809610
42021,14.300000,3.447962,0.146512,22.573446
42023,11.200000,0.912734,0.422974,27.226180
42025,8.300000,1.820107,0.345649,21.213820
42027,7.600000,3.577286,0.159700,14.247105
42029,8.600000,5.708501,0.279094,16.346261
42031,14.500000,1.237783,0.244978,19.605972
42033,10.600000,2.467627,0.219177,20.520734
42035,9.300000,1.470892,0.175783,18.695068
42037,13.200000,1.776766,0.232217,19.524566
42039,13.800000,1.904471,0.237471,20.576514
42041,10.400000,3.995657,0.231085,18.512626
42043,11.200000,17.377669,0.417182,16.962291
42045,10.100000,21.648479,0.212306,16.397846
42047,10.500000,0.467367,0.212138,22.009347
42049,9.500000,7.299098,0.272365,17.973910
42051,14.000000,4.628913,0.201624,21.161291
42053,8.300000,20.332463,0.563264,22.599258
42055,12.700000,3.382956,0.326154,19.649950
42057,17.900000,1.156786,0.302968,21.552021
42059,10.600000,3.314524,0.252013,18.890045
42061,16.200000,5.532678,0.174903,20.735919
42063,10.700000,2.570384,0.179880,19.502728
42065,13.900000,0.469742,0.252057,21.074219
42067,12.000000,0.578854,0.356218,20.085816
42069,11.600000,2.919452,0.333977,19.953699
42071,9.700000,3.580673,0.413388,17.948440
42073,13.000000,4.150422,0.149680,21.989000
42075,11.400000,2.045091,0.343915,19.387322
42077,11.900000,5.801141,0.929095,16.709318
42079,10.700000,4.058921,0.615465,19.891326
42081,11.600000,4.509783,0.275373,19.298107
42083,11.400000,2.389670,0.329525,19.429799
42085,11.900000,5.724456,0.222256,21.675415
42087,17.700000,0.796158,0.168751,21.708277
42089,8.600000,13.519796,0.605875,17.215218
42091,8.400000,9.360442,0.234249,17.755647
42093,9.800000,1.617325,0.169956,21.041667
42095,11.100000,5.462801,0.427812,19.013671
42097,12.900000,2.413184,0.273377,21.362933
42099,7.200000,0.916795,0.286092,18.489781
42101,10.600000,40.686039,0.876249,13.652598
42103,12.500000,5.572739,0.518477,22.779039
42105,11.100000,0.583564,0.409096,24.064493
42107,13.900000,2.920453,0.343500,20.417127
42109,8.800000,1.085348,0.162802,18.978786
42111,11.800000,2.891064,0.167676,22.359098
42113,15.100000,3.623785,0.576511,28.298468
42115,12.200000,0.517382,0.206953,23.661583
42117,13.000000,0.738415,0.267399,22.037142
42119,8.000000,6.077928,0.542592,18.064084
42121,15.900000,1.121601,0.212617,22.422268
42123,10.700000,0.465846,0.341789,22.907489
42125,12.900000,3.189355,0.181822,20.553567
42127,13.400000,3.096965,0.306186,24.157501
42129,11.700000,2.463984,0.139186,22.718055
42131,12.100000,0.854100,0.281003,21.178733
42133,11.100000,5.718613,0.362502,17.448296
44000,9.500000,5.989038,1.069502,17.237436
44001,8.100000,1.231269,0.285720,19.724969
44003,10.300000,1.833871,0.465028,18.895283
44005,7.700000,3.699935,0.571830,22.188704
44007,10.000000,8.661592,1.372460,15.283673
44009,8.000000,1.244264,0.954993,20.735622
45000,12.800000,26.615936,0.544715,17.700482
45001,15.800000,27.504992,0.334135,21.771729
45003,13.900000,24.789110,0.561980,19.421963
45005,17.000000,72.469954,0.370662,20.105582
45007,14.200000,15.975998,0.339681,18.049002
45009,19.100000,59.803853,0.427320,21.695271
45011,18.500000,43.719212,0.639447,18.345017
45013,9.100000,17.528018,0.424450,27.259094
45015,12.500000,23.870262,0.683429,13.754517
45017,15.700000,40.055096,0.509642,23.264463
45019,10.300000,26.414309,0.398615,16.412954
45021,17.500000,20.352850,0.490557,16.815586
45023,15.700000,36.681033,0.539518,18.774612
45025,17.400000,32.508633,0.747476,18.348123
45027,15.600000,46.872404,0.400593,23.483680
45029,15.500000,36.797663,0.908125,20.167286
45031,15.400000,41.193377,0.372743,18.978474
45033,23.000000,46.968855,3.013170,16.667211
45035,9.800000,25.194370,0.722703,14.089276
45037,17.600000,35.091675,0.480556,18.756469
45039,20.700000,57.008303,0.334792,21.739130
45041,16.000000,42.668954,0.416187,16.988397
45043,15.700000,30.639850,0.322897,27.775547
45045,10.900000,17.915339,0.491042,15.778675
45047,13.700000,31.772240,0.507485,18.511189
45049,17.900000,52.741460,0.485763,18.412485
45051,12.200000,12.724504,0.591898,23.952265
45053,17.600000,41.027234,0.862932,19.364192
45055,12.700000,24.164532,0.423832,18.337602
45057,15.100000,21.159572,0.340742,21.030614
45059,12.700000,24.873869,0.383616,18.524047
45061,17.500000,63.633182,0.437522,18.358418
45063,11.800000,14.955327,0.528756,15.788457
45065,16.000000,45.100956,0.138151,34.930925
45067,21.900000,56.274365,0.712007,19.852444
45069,18.200000,50.617471,4.875369,18.035457
45071,15.500000,29.984424,0.802181,19.605400
45073,12.600000,7.321306,0.362365,23.216883
45075,17.600000,61.612258,0.677525,19.686199
45077,11.500000,6.822639,0.280942,16.536334
45079,11.200000,47.302063,0.365434,12.733492
45081,17.300000,24.104361,1.387266,19.762461
45083,12.100000,20.519102,0.430408,16.187940
45085,13.900000,47.266975,0.554867,16.445095
45087,14.300000,31.725648,0.324699,20.262678
45089,24.200000,64.353395,0.509704,21.044893
45091,11.300000,18.907551,0.860578,14.313544
46000,9.900000,2.285332,9.001230,16.645678
46003,26.400000,0.678329,2.713317,20.599786
46005,8.800000,0.916168,1.503998,16.994122
46007,13.700000,0.403691,59.890427,12.485582
46009,13.100000,1.260745,8.538682,20.372493
46011,6.300000,1.541213,1.189260,11.906789
46013,10.400000,2.421406,3.441347,17.160952
46015,4.500000,0.535475,9.868044,18.971123
46017,16.000000,0.785855,80.795678,7.858546
