Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-07-14,0.018,0.004,0.002,0.021,0.045,0.085,0.246,0.037,0.014,0.002,0.098,0.217,0.223,0.078,0.041,1
2020-07-15,0.123,0.004,0.005,0.003,0.022,0.11,0.313,0.175,0.045,0.109,0.043,0.095,0.25,0.1,0.097,2
2020-07-16,0.067,0.045,0.03,0.023,0.028,0.07,0.211,0.201,0.247,0.271,0.195,0.192,0.24,0.14,0.166,3
2020-07-17,0.024,0.014,0.011,0.002,0.008,0.024,0.163,0.05,0.024,0.01,0.015,0.011,0.03,0.03,0.019,4
2020-07-18,0.027,0.01,0.009,0.01,0.001,0.082,0.24,0.046,0.016,0.013,0.006,0.007,0.113,0.045,0.015,5
2020-07-19,0.144,0.061,0.003,0.002,0.012,0.03,0.326,0.211,0.076,0.004,0.002,0.008,0.108,0.076,0.045,6
2020-07-20,0.03,0.01,0.011,0.006,0.004,0.039,0.446,0.074,0.047,0.057,0.025,0.007,0.06,0.063,0.034,0
2020-07-21,0.018,0.004,0.002,0.029,0.052,0.099,0.238,0.032,0.016,0.003,0.102,0.232,0.243,0.082,0.042,1
2020-07-22,0.108,0.004,0.005,0.003,0.028,0.112,0.323,0.17,0.041,0.105,0.04,0.097,0.259,0.1,0.098,2
2020-07-23,0.07,0.05,0.028,0.019,0.022,0.074,0.217,0.212,0.246,0.258,0.209,0.214,0.251,0.144,0.176,3
2020-07-24,0.023,0.017,0.013,0.002,0.007,0.025,0.188,0.047,0.023,0.01,0.015,0.009,0.032,0.032,0.02,4
2020-07-25,0.03,0.01,0.011,0.011,0.003,0.091,0.25,0.046,0.015,0.013,0.006,0.007,0.112,0.047,0.014,5
2020-07-26,0.162,0.04,0.003,0.002,0.013,0.06,0.358,0.215,0.057,0.004,0.002,0.009,0.116,0.08,0.049,6
2020-07-27,0.033,0.011,0.012,0.008,0.005,0.049,0.478,0.065,0.034,0.049,0.034,0.008,0.08,0.067,0.034,0
2020-07-28,0.025,0.004,0.002,0.039,0.064,0.102,0.235,0.034,0.019,0.004,0.097,0.225,0.223,0.082,0.051,1
2020-07-29,0.098,0.005,0.005,0.004,0.032,0.115,0.316,0.167,0.037,0.101,0.043,0.091,0.249,0.097,0.094,2
2020-07-30,0.077,0.05,0.03,0.026,0.027,0.084,0.209,0.197,0.227,0.219,0.202,0.22,0.242,0.139,0.168,3
2020-07-31,0.022,0.016,0.013,0.003,0.007,0.02,0.238,0.053,0.028,0.012,0.022,0.008,0.029,0.036,0.021,4
2020-08-01,0.026,0.01,0.013,0.011,0.005,0.104,0.255,0.051,0.018,0.017,0.009,0.005,0.091,0.047,0.017,5
2020-08-02,0.162,0.029,0.003,0.003,0.014,0.069,0.375,0.207,0.042,0.005,0.003,0.012,0.092,0.078,0.036,6
2020-08-03,0.032,0.008,0.011,0.012,0.006,0.06,0.457,0.06,0.025,0.041,0.044,0.009,0.094,0.066,0.037,0
2020-08-04,0.023,0.004,0.002,0.036,0.07,0.113,0.232,0.04,0.02,0.005,0.1,0.213,0.223,0.083,0.055,1
2020-08-05,0.093,0.009,0.007,0.007,0.032,0.118,0.299,0.165,0.035,0.093,0.053,0.08,0.234,0.094,0.086,2
2020-08-06,0.08,0.054,0.038,0.029,0.043,0.085,0.214,0.191,0.215,0.185,0.173,0.199,0.21,0.132,0.152,3
2020-08-07,0.024,0.017,0.014,0.004,0.006,0.021,0.261,0.061,0.033,0.013,0.021,0.009,0.029,0.039,0.021,4
2020-08-08,0.029,0.011,0.015,0.012,0.005,0.102,0.269,0.059,0.02,0.021,0.009,0.008,0.092,0.05,0.02,5
2020-08-09,0.171,0.021,0.004,0.004,0.016,0.064,0.377,0.213,0.045,0.006,0.004,0.014,0.116,0.081,0.033,6
2020-08-10,0.037,0.009,0.016,0.016,0.008,0.068,0.465,0.064,0.024,0.054,0.05,0.011,0.106,0.071,0.044,0
2020-08-11,0.033,0.005,0.002,0.044,0.079,0.119,0.241,0.043,0.022,0.007,0.101,0.206,0.214,0.086,0.061,1
2020-08-12,0.087,0.008,0.006,0.005,0.027,0.116,0.277,0.161,0.034,0.078,0.038,0.068,0.208,0.086,0.073,2
2020-08-13,0.077,0.057,0.052,0.035,0.052,0.09,0.206,0.201,0.206,0.166,0.17,0.185,0.194,0.13,0.148,3
2020-08-14,0.026,0.019,0.015,0.005,0.006,0.018,0.286,0.067,0.039,0.017,0.03,0.009,0.022,0.043,0.021,4
2020-08-15,0.027,0.013,0.018,0.012,0.004,0.097,0.269,0.061,0.022,0.024,0.009,0.007,0.1,0.051,0.023,5
2020-08-16,0.16,0.023,0.005,0.004,0.016,0.057,0.382,0.216,0.04,0.007,0.005,0.014,0.112,0.08,0.031,6
2020-08-17,0.036,0.007,0.012,0.016,0.008,0.065,0.416,0.053,0.019,0.051,0.05,0.013,0.095,0.065,0.043,0
2020-08-18,0.034,0.006,0.003,0.04,0.081,0.114,0.239,0.056,0.021,0.006,0.092,0.195,0.2,0.083,0.068,1
2020-08-19,0.081,0.009,0.008,0.006,0.031,0.122,0.288,0.165,0.039,0.091,0.046,0.072,0.203,0.089,0.076,2
2020-08-20,0.07,0.053,0.049,0.034,0.045,0.094,0.207,0.189,0.194,0.151,0.144,0.168,0.17,0.121,0.132,3
2020-08-21,0.023,0.019,0.014,0.004,0.005,0.019,0.297,0.064,0.041,0.015,0.022,0.008,0.02,0.042,0.019,4
2020-08-22,0.027,0.012,0.018,0.014,0.005,0.102,0.278,0.057,0.023,0.026,0.01,0.008,0.115,0.053,0.024,5
2020-08-23,0.168,0.02,0.005,0.005,0.019,0.058,0.388,0.222,0.032,0.007,0.005,0.015,0.148,0.084,0.026,6
