Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-07-04,0.015,0.012,0.015,0.017,0.039,0.077,0.351,0.041,0.031,0.034,0.041,0.082,0.131,0.068,0.04,5
2020-07-05,0.078,0.014,0.013,0.004,0.011,0.038,0.409,0.158,0.023,0.026,0.008,0.022,0.062,0.067,0.025,6
2020-07-06,0.052,0.001,0.048,0.02,0.005,0.034,0.655,0.049,0.003,0.092,0.047,0.007,0.055,0.082,0.047,0
2020-07-07,0.009,0.017,0.017,0.012,0.07,0.095,0.437,0.022,0.016,0.012,0.022,0.126,0.159,0.078,0.022,1
2020-07-08,0.061,0.005,0.005,0.061,0.016,0.114,0.363,0.146,0.012,0.007,0.06,0.037,0.211,0.084,0.061,2
2020-07-09,0.059,0.041,0.003,0.015,0.026,0.061,0.283,0.162,0.096,0.006,0.027,0.031,0.146,0.074,0.05,3
2020-07-10,0.008,0.018,0.008,0.011,0.054,0.075,0.449,0.015,0.041,0.014,0.017,0.109,0.117,0.072,0.03,4
2020-07-11,0.026,0.017,0.023,0.026,0.058,0.085,0.358,0.055,0.037,0.044,0.054,0.112,0.159,0.081,0.054,5
2020-07-12,0.09,0.017,0.014,0.006,0.013,0.04,0.423,0.164,0.026,0.025,0.008,0.025,0.069,0.071,0.026,6
2020-07-13,0.049,0.002,0.049,0.02,0.005,0.032,0.657,0.052,0.002,0.09,0.044,0.005,0.05,0.081,0.046,0
2020-07-14,0.01,0.018,0.018,0.014,0.073,0.112,0.454,0.022,0.016,0.013,0.025,0.138,0.18,0.084,0.023,1
2020-07-15,0.06,0.005,0.005,0.062,0.016,0.115,0.366,0.146,0.011,0.007,0.062,0.038,0.223,0.086,0.061,2
2020-07-16,0.059,0.039,0.002,0.014,0.026,0.056,0.285,0.159,0.098,0.005,0.028,0.032,0.152,0.073,0.047,3
2020-07-17,0.007,0.019,0.007,0.009,0.054,0.075,0.448,0.013,0.04,0.012,0.015,0.105,0.111,0.07,0.029,4
2020-07-18,0.021,0.013,0.018,0.02,0.05,0.077,0.348,0.044,0.029,0.033,0.041,0.092,0.142,0.071,0.043,5
2020-07-19,0.097,0.02,0.014,0.006,0.015,0.049,0.432,0.159,0.028,0.024,0.008,0.024,0.073,0.073,0.026,6
2020-07-20,0.047,0.001,0.045,0.018,0.004,0.03,0.652,0.048,0.002,0.085,0.039,0.004,0.044,0.078,0.041,0
2020-07-21,0.011,0.017,0.019,0.013,0.071,0.115,0.459,0.02,0.016,0.012,0.025,0.141,0.169,0.084,0.022,1
2020-07-22,0.059,0.005,0.004,0.065,0.014,0.112,0.365,0.145,0.01,0.006,0.059,0.038,0.223,0.085,0.059,2
2020-07-23,0.062,0.038,0.003,0.014,0.025,0.053,0.282,0.159,0.102,0.005,0.028,0.031,0.156,0.074,0.046,3
2020-07-24,0.006,0.019,0.007,0.01,0.054,0.079,0.44,0.012,0.039,0.012,0.014,0.107,0.115,0.07,0.029,4
2020-07-25,0.03,0.015,0.022,0.025,0.069,0.08,0.347,0.052,0.03,0.036,0.047,0.103,0.147,0.077,0.049,5
2020-07-26,0.102,0.021,0.015,0.006,0.015,0.052,0.443,0.149,0.029,0.023,0.008,0.024,0.071,0.074,0.026,6
2020-07-27,0.047,0.001,0.045,0.018,0.004,0.03,0.649,0.05,0.002,0.087,0.037,0.004,0.042,0.078,0.04,0
2020-07-28,0.01,0.018,0.019,0.013,0.073,0.124,0.467,0.02,0.017,0.013,0.025,0.149,0.168,0.086,0.022,1
2020-07-29,0.061,0.006,0.004,0.068,0.014,0.113,0.359,0.141,0.011,0.006,0.062,0.038,0.231,0.086,0.061,2
2020-07-30,0.06,0.038,0.003,0.015,0.024,0.052,0.283,0.162,0.101,0.004,0.03,0.032,0.163,0.074,0.045,3
2020-07-31,0.006,0.018,0.007,0.011,0.053,0.076,0.445,0.01,0.038,0.011,0.014,0.106,0.111,0.07,0.028,4
2020-08-01,0.023,0.014,0.018,0.022,0.057,0.077,0.343,0.047,0.027,0.033,0.041,0.089,0.133,0.071,0.044,5
