FIPS,County,State,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population,Population Density
28079,Leake County,Mississippi,22786.0,1464.0,4338.0,1845.0,5714.0,5615.0,3810.0,5802.0,10331.0,6653.0,11778.0,11052.0,15.093093010030476
28081,Lee County,Mississippi,85436.0,5715.0,15591.0,6942.0,22335.0,21897.0,12956.0,21306.0,40290.0,23840.0,40970.0,44704.0,73.31248301008348
28083,Leflore County,Mississippi,28183.0,2212.0,5594.0,3004.0,6836.0,6387.0,4150.0,7806.0,12789.0,7588.0,13113.0,15089.0,18.31675745207866
28085,Lincoln County,Mississippi,34153.0,2054.0,5908.0,2730.0,8494.0,9004.0,5963.0,7962.0,15593.0,10598.0,16332.0,17779.0,22.497582911283693
28087,Lowndes County,Mississippi,58595.0,3861.0,10007.0,5553.0,15146.0,14493.0,9535.0,13868.0,27431.0,17296.0,27928.0,30693.0,44.760014638293185
28089,Madison County,Mississippi,106272.0,6581.0,19702.0,9212.0,28062.0,27991.0,14724.0,26283.0,51187.0,28802.0,50837.0,55497.0,57.42626730195757
28091,Marion County,Mississippi,24573.0,1405.0,4208.0,1907.0,6085.0,6215.0,4753.0,5613.0,10893.0,8067.0,11896.0,12608.0,17.492548318923824
28093,Marshall County,Mississippi,35294.0,1925.0,5386.0,3306.0,8500.0,9771.0,6406.0,7311.0,16280.0,11703.0,17467.0,17835.0,19.296765441228896
28095,Monroe County,Mississippi,35252.0,1990.0,5946.0,2619.0,8403.0,9340.0,6954.0,7936.0,15543.0,11773.0,16820.0,18471.0,17.789932628073764
28097,Montgomery County,Mississippi,9775.0,585.0,1596.0,703.0,2125.0,2598.0,2168.0,2181.0,3993.0,3601.0,4659.0,5107.0,9.273536183128666
28099,Neshoba County,Mississippi,29118.0,2128.0,5940.0,2534.0,6925.0,6909.0,4682.0,8068.0,12830.0,8220.0,13902.0,15245.0,19.719077009423824
28101,Newton County,Mississippi,21018.0,1404.0,3906.0,1999.0,4948.0,5176.0,3585.0,5310.0,9598.0,6110.0,10059.0,10928.0,14.043487849702666
28103,Noxubee County,Mississippi,10417.0,765.0,1790.0,965.0,2510.0,2654.0,1733.0,2555.0,4676.0,3186.0,4929.0,5496.0,5.785769614759576
28105,Oktibbeha County,Mississippi,49587.0,2618.0,6122.0,14756.0,11618.0,8520.0,5953.0,8740.0,30314.0,10533.0,24804.0,24739.0,41.7809898196646
28107,Panola County,Mississippi,34192.0,2325.0,6094.0,2905.0,8497.0,8787.0,5584.0,8419.0,15556.0,10217.0,16357.0,17745.0,19.267492155071686
28109,Pearl River County,Mississippi,55535.0,3209.0,9355.0,4881.0,12945.0,14544.0,10601.0,12564.0,24798.0,18173.0,27433.0,28319.0,26.42885348976161
28111,Perry County,Mississippi,11973.0,664.0,1989.0,960.0,2902.0,3223.0,2235.0,2653.0,5341.0,3979.0,5868.0,6130.0,7.142688212328042
28113,Pike County,Mississippi,39288.0,2620.0,7521.0,3562.0,9313.0,9359.0,6913.0,10141.0,17383.0,11764.0,18570.0,20714.0,37.086875401484214
28115,Pontotoc County,Mississippi,32174.0,2281.0,6195.0,2640.0,8180.0,7998.0,4880.0,8476.0,14794.0,8904.0,15813.0,16467.0,24.956529029250113
28117,Prentiss County,Mississippi,25126.0,1516.0,4107.0,2430.0,6100.0,6342.0,4631.0,5623.0,11683.0,7820.0,12262.0,12812.0,23.37721019027088
28119,Quitman County,Mississippi,6792.0,420.0,1124.0,623.0,1566.0,1828.0,1231.0,1544.0,3079.0,2169.0,3204.0,3604.0,6.474888817259849
28121,Rankin County,Mississippi,155271.0,8798.0,26599.0,12186.0,43874.0,39488.0,24326.0,35397.0,76367.0,43507.0,74777.0,80565.0,77.30249815371339
28123,Scott County,Mississippi,28124.0,2255.0,5256.0,2232.0,7026.0,7018.0,4337.0,7511.0,12684.0,7929.0,13750.0,14453.0,17.823666320544426
28125,Sharkey County,Mississippi,4321.0,275.0,792.0,354.0,885.0,1149.0,866.0,1067.0,1719.0,1535.0,2058.0,2254.0,3.864419987983237
28127,Simpson County,Mississippi,26658.0,1497.0,4702.0,2160.0,6418.0,7057.0,4824.0,6199.0,11831.0,8628.0,12959.0,13844.0,17.469992455260872
28129,Smith County,Mississippi,15916.0,933.0,2718.0,1210.0,3602.0,4188.0,3265.0,3651.0,6798.0,5467.0,7660.0,8180.0,9.658200185183913
28131,Stone County,Mississippi,18336.0,1030.0,2924.0,2007.0,4465.0,4828.0,3082.0,3954.0,8825.0,5557.0,9186.0,9103.0,15.89183397928967
28133,Sunflower County,Mississippi,25110.0,1378.0,4061.0,2508.0,7469.0,6085.0,3609.0,5439.0,13124.0,6547.0,13410.0,11721.0,13.894522183401484
28135,Tallahatchie County,Mississippi,13809.0,786.0,1919.0,1414.0,4203.0,3380.0,2107.0,2705.0,7322.0,3782.0,7726.0,6205.0,8.263372649798963
28137,Tate County,Mississippi,28321.0,1685.0,4727.0,3100.0,6703.0,7243.0,4863.0,6412.0,13308.0,8601.0,13671.0,14633.0,27.01528364131447
28139,Tippah County,Mississippi,22015.0,1359.0,3945.0,2026.0,5322.0,5642.0,3721.0,5304.0,10181.0,6530.0,10719.0,11302.0,18.566236139559415
28141,Tishomingo County,Mississippi,19383.0,1074.0,3089.0,1472.0,4505.0,5219.0,4024.0,4163.0,8480.0,6740.0,9451.0,9917.0,17.63792415582507
28143,Tunica County,Mississippi,9632.0,828.0,1971.0,838.0,2538.0,2218.0,1239.0,2799.0,4461.0,2372.0,4500.0,5102.0,8.17926974239942
28145,Union County,Mississippi,28815.0,1889.0,5331.0,2300.0,7322.0,7115.0,4858.0,7220.0,13293.0,8302.0,13998.0,14713.0,26.769343469528128
28147,Walthall County,Mississippi,14286.0,820.0,2390.0,1192.0,3325.0,3713.0,2846.0,3210.0,6242.0,4834.0,6911.0,7405.0,13.655533926200487
28149,Warren County,Mississippi,45381.0,2913.0,7791.0,3739.0,11160.0,11952.0,7826.0,10704.0,20374.0,14303.0,21682.0,23795.0,29.77263355970546
28151,Washington County,Mississippi,43909.0,3008.0,8225.0,3734.0,10378.0,11240.0,7324.0,11233.0,19249.0,13427.0,20313.0,23660.0,23.39244000045846
28153,Wayne County,Mississippi,20183.0,1341.0,3562.0,1677.0,4841.0,5206.0,3556.0,4903.0,8874.0,6406.0,9698.0,10488.0,9.61211694384651
28155,Webster County,Mississippi,9689.0,567.0,1712.0,737.0,2288.0,2646.0,1739.0,2279.0,4278.0,3132.0,4740.0,4962.0,8.887272353353369
28157,Wilkinson County,Mississippi,8630.0,455.0,1339.0,713.0,2414.0,2173.0,1536.0,1794.0,4107.0,2729.0,4636.0,3992.0,4.913775070745877
28159,Winston County,Mississippi,17955.0,973.0,3047.0,1359.0,4248.0,4648.0,3680.0,4020.0,7749.0,6186.0,8793.0,9200.0,11.41614068332383
28161,Yalobusha County,Mississippi,12108.0,756.0,1911.0,889.0,2725.0,3282.0,2545.0,2667.0,5126.0,4315.0,5800.0,6304.0,10.007317342506397
28163,Yazoo County,Mississippi,29690.0,1557.0,4591.0,2372.0,10718.0,6644.0,3808.0,6148.0,16532.0,7010.0,17734.0,11964.0,12.428587467148363
29001,Adair County,Missouri,25343.0,1307.0,3227.0,7098.0,4868.0,5014.0,3829.0,4534.0,14328.0,6481.0,12215.0,13296.0,17.24762109958827
29003,Andrew County,Missouri,17712.0,1023.0,3036.0,1250.0,4242.0,4727.0,3434.0,4059.0,7667.0,5986.0,8786.0,8913.0,15.807080762193516
29005,Atchison County,Missouri,5143.0,250.0,787.0,297.0,1077.0,1387.0,1345.0,1037.0,2015.0,2091.0,2538.0,2571.0,3.6283143441625487
29007,Audrain County,Missouri,25388.0,1576.0,4146.0,2001.0,6562.0,6484.0,4619.0,5722.0,11584.0,8082.0,11637.0,13325.0,14.160387446584277
29009,Barry County,Missouri,35789.0,2152.0,5986.0,2612.0,7785.0,9731.0,7523.0,8138.0,14735.0,12916.0,17953.0,17836.0,17.755398561452836
29011,Barton County,Missouri,11754.0,688.0,2037.0,916.0,2548.0,3072.0,2493.0,2725.0,4783.0,4246.0,5766.0,5915.0,7.6655637033093456
29013,Bates County,Missouri,16172.0,964.0,2756.0,1226.0,3719.0,4342.0,3165.0,3720.0,6884.0,5568.0,8089.0,8124.0,7.462751309488585
29015,Benton County,Missouri,19443.0,888.0,2481.0,1028.0,3215.0,5758.0,6073.0,3369.0,6517.0,9557.0,9778.0,9699.0,10.66269333936892
29017,Bollinger County,Missouri,12133.0,625.0,1947.0,822.0,2695.0,3488.0,2556.0,2572.0,5081.0,4480.0,6102.0,6040.0,7.581403059614955
29019,Boone County,Missouri,180463.0,10388.0,26342.0,33611.0,49089.0,37949.0,23084.0,36730.0,101129.0,42604.0,87653.0,93431.0,101.63715896388908
29021,Buchanan County,Missouri,87364.0,5371.0,14176.0,7932.0,23170.0,22115.0,14600.0,19547.0,41496.0,26321.0,44079.0,43133.0,82.62560576450642
29023,Butler County,Missouri,42478.0,2592.0,7297.0,3290.0,10277.0,10877.0,8145.0,9889.0,18670.0,13919.0,20672.0,21902.0,23.609555791126677
29025,Caldwell County,Missouri,9020.0,496.0,1601.0,730.0,1960.0,2422.0,1811.0,2097.0,3808.0,3115.0,4592.0,4447.0,8.167696478271647
29027,Callaway County,Missouri,44743.0,2461.0,6872.0,4668.0,11422.0,11842.0,7478.0,9333.0,21667.0,13743.0,22916.0,21846.0,20.699832012186437
29029,Camden County,Missouri,46305.0,2062.0,6012.0,2624.0,8563.0,13660.0,13384.0,8074.0,16438.0,21793.0,22873.0,23338.0,27.25255951192271
29031,Cape Girardeau County,Missouri,78871.0,4587.0,12234.0,11040.0,18995.0,18512.0,13503.0,16821.0,38742.0,23308.0,38236.0,40735.0,52.63687340792036
29033,Carroll County,Missouri,8679.0,446.0,1510.0,672.0,1876.0,2258.0,1917.0,1956.0,3594.0,3129.0,4259.0,4439.0,4.82418088770001
29035,Carter County,Missouri,5982.0,374.0,1005.0,422.0,1284.0,1647.0,1250.0,1379.0,2457.0,2146.0,2901.0,3080.0,4.552329821217725
29037,Cass County,Missouri,105780.0,6267.0,18935.0,7932.0,26017.0,28295.0,18334.0,25202.0,47329.0,33249.0,51581.0,54150.0,58.629105522097426
29039,Cedar County,Missouri,14349.0,969.0,2486.0,1006.0,2823.0,3662.0,3403.0,3455.0,5466.0,5428.0,7131.0,7170.0,11.676246457679367
29041,Chariton County,Missouri,7426.0,437.0,1255.0,487.0,1501.0,1941.0,1805.0,1692.0,2777.0,2957.0,3727.0,3736.0,3.8169312241184525
29043,Christian County,Missouri,88595.0,5522.0,16708.0,6461.0,23418.0,22261.0,14225.0,22230.0,40873.0,25492.0,43463.0,45450.0,60.7963184063532
29045,Clark County,Missouri,6797.0,393.0,1134.0,469.0,1479.0,1863.0,1459.0,1527.0,2765.0,2505.0,3482.0,3322.0,5.20075858171324
29047,Clay County,Missouri,249948.0,15689.0,44059.0,19827.0,71408.0,62873.0,36092.0,59748.0,123130.0,67070.0,122784.0,127738.0,242.68016821312148
29049,Clinton County,Missouri,20387.0,1154.0,3585.0,1468.0,4806.0,5671.0,3703.0,4739.0,8895.0,6753.0,10206.0,10228.0,18.788219470290727
29051,Cole County,Missouri,76745.0,4439.0,12540.0,6591.0,20199.0,19685.0,13291.0,16979.0,36435.0,23331.0,38803.0,37971.0,75.6848873831065
29053,Cooper County,Missouri,17709.0,1016.0,2801.0,1750.0,4478.0,4418.0,3246.0,3817.0,8260.0,5632.0,9076.0,8487.0,12.107030348722851
29055,Crawford County,Missouri,23920.0,1356.0,4027.0,1739.0,5419.0,6571.0,4808.0,5383.0,10036.0,8501.0,11850.0,12006.0,12.438859236712368
29057,Dade County,Missouri,7561.0,368.0,1201.0,519.0,1553.0,2115.0,1805.0,1569.0,2960.0,3032.0,3831.0,3716.0,5.9576667208099146
29059,Dallas County,Missouri,16878.0,1109.0,2889.0,1106.0,3673.0,4594.0,3507.0,3998.0,6753.0,6127.0,8393.0,8591.0,12.046614230301094
29061,Daviess County,Missouri,8278.0,582.0,1519.0,634.0,1732.0,2060.0,1751.0,2101.0,3261.0,2916.0,4141.0,4132.0,5.674113317097413
29063,DeKalb County,Missouri,12547.0,563.0,1580.0,1043.0,3912.0,3371.0,2078.0,2143.0,6763.0,3641.0,6072.0,4730.0,11.497177784644522
29065,Dent County,Missouri,15573.0,934.0,2520.0,1047.0,3362.0,4232.0,3478.0,3454.0,6235.0,5884.0,7741.0,7807.0,7.9876236549269155
29067,Douglas County,Missouri,13185.0,750.0,2159.0,747.0,2650.0,3596.0,3283.0,2909.0,4896.0,5380.0,6615.0,6633.0,6.256898521279577
29069,Dunklin County,Missouri,29131.0,1981.0,5433.0,2304.0,6552.0,7381.0,5480.0,7414.0,12312.0,9405.0,13973.0,15200.0,20.786403362320012
29071,Franklin County,Missouri,103967.0,6181.0,17377.0,7703.0,24722.0,29252.0,18732.0,23558.0,45633.0,34776.0,51594.0,52266.0,43.50288171035267
29073,Gasconade County,Missouri,14706.0,793.0,2234.0,1018.0,3124.0,4141.0,3396.0,3027.0,5912.0,5767.0,7335.0,7336.0,10.940203482755827
29075,Gentry County,Missouri,6571.0,472.0,1175.0,441.0,1511.0,1665.0,1307.0,1647.0,2686.0,2238.0,3165.0,3399.0,5.162727850101254
29077,Greene County,Missouri,293086.0,17132.0,43497.0,39866.0,76255.0,67231.0,49105.0,60629.0,148538.0,83919.0,142621.0,150878.0,167.56569920429334
29079,Grundy County,Missouri,9850.0,705.0,1665.0,749.0,2144.0,2384.0,2203.0,2370.0,3925.0,3555.0,4781.0,4999.0,8.736906453991383
29081,Harrison County,Missouri,8352.0,498.0,1524.0,561.0,1753.0,2111.0,1905.0,2022.0,3227.0,3103.0,4128.0,4218.0,4.463183802803304
29083,Henry County,Missouri,21824.0,1239.0,3520.0,1508.0,4824.0,5906.0,4827.0,4759.0,8915.0,8150.0,10828.0,11143.0,12.09035065640574
29085,Hickory County,Missouri,9544.0,421.0,1176.0,476.0,1513.0,2783.0,3175.0,1597.0,3097.0,4850.0,4689.0,4807.0,9.239937496043934
29087,Holt County,Missouri,4403.0,224.0,666.0,242.0,869.0,1248.0,1154.0,890.0,1667.0,1846.0,2144.0,2243.0,3.674158638846307
29089,Howard County,Missouri,10001.0,569.0,1616.0,1224.0,2132.0,2492.0,1968.0,2185.0,4436.0,3380.0,4989.0,4993.0,8.32576700847599
29091,Howell County,Missouri,40117.0,2550.0,7032.0,3030.0,9347.0,10096.0,8062.0,9582.0,17074.0,13461.0,19466.0,20618.0,16.70454263583109
29093,Iron County,Missouri,10125.0,539.0,1567.0,690.0,2241.0,2873.0,2215.0,2106.0,4229.0,3790.0,5056.0,5096.0,7.104374278527111
29095,Jackson County,Missouri,703011.0,45281.0,119091.0,57140.0,199760.0,173608.0,108131.0,164372.0,339424.0,199215.0,340228.0,364122.0,449.0103892416546
29097,Jasper County,Missouri,121328.0,7971.0,22002.0,10991.0,32396.0,28596.0,19372.0,29973.0,57313.0,34042.0,59231.0,61997.0,73.36649679026263
29099,Jefferson County,Missouri,225081.0,13013.0,38519.0,16581.0,58781.0,63192.0,34995.0,51532.0,104978.0,68571.0,112028.0,113374.0,132.3736990879315
29101,Johnson County,Missouri,54062.0,3393.0,8255.0,10589.0,13723.0,11133.0,6969.0,11648.0,29368.0,13046.0,27724.0,26463.0,25.171216067151406
29103,Knox County,Missouri,3959.0,258.0,672.0,314.0,767.0,1071.0,877.0,930.0,1543.0,1486.0,1984.0,1973.0,3.0328411901562577
29105,Laclede County,Missouri,35723.0,2478.0,6353.0,2731.0,8371.0,9439.0,6351.0,8831.0,15552.0,11340.0,17686.0,18183.0,18.03676452146536
29107,Lafayette County,Missouri,32708.0,1940.0,5591.0,2437.0,7597.0,8949.0,6194.0,7531.0,14226.0,10951.0,16290.0,16484.0,20.095429476301828
29109,Lawrence County,Missouri,38355.0,2602.0,7100.0,2981.0,8782.0,9815.0,7075.0,9702.0,16409.0,12244.0,19071.0,19217.0,24.208003497313317
29111,Lewis County,Missouri,9776.0,583.0,1576.0,1222.0,2073.0,2487.0,1835.0,2159.0,4399.0,3218.0,4898.0,4889.0,7.473705396701049
29113,Lincoln County,Missouri,59013.0,4181.0,10797.0,4565.0,15735.0,15661.0,8074.0,14978.0,27677.0,16358.0,29546.0,29494.0,36.365211072964165
29115,Linn County,Missouri,11920.0,679.0,2101.0,872.0,2648.0,3072.0,2548.0,2780.0,4819.0,4321.0,5801.0,6105.0,7.4763303129864145
29117,Livingston County,Missouri,15227.0,879.0,2323.0,1132.0,4185.0,3737.0,2971.0,3202.0,7142.0,4883.0,6625.0,8357.0,11.044905260509939
29119,McDonald County,Missouri,22837.0,1707.0,4144.0,1787.0,5461.0,6177.0,3561.0,5851.0,10249.0,6737.0,11594.0,11318.0,16.344280686303254
29121,Macon County,Missouri,15117.0,875.0,2605.0,1071.0,3194.0,3928.0,3444.0,3480.0,6067.0,5570.0,7476.0,7635.0,7.284886833434614
29123,Madison County,Missouri,12088.0,697.0,2084.0,859.0,2776.0,3301.0,2371.0,2781.0,5165.0,4142.0,5951.0,6167.0,9.440371445940592
29125,Maries County,Missouri,8697.0,396.0,1358.0,622.0,1891.0,2514.0,1916.0,1754.0,3638.0,3305.0,4384.0,4367.0,6.372048508728211
29127,Marion County,Missouri,28530.0,1813.0,4778.0,2630.0,6854.0,7227.0,5228.0,6591.0,12827.0,9112.0,13864.0,14679.0,25.211569272602777
29129,Mercer County,Missouri,3617.0,246.0,618.0,295.0,694.0,950.0,814.0,864.0,1381.0,1372.0,1817.0,1802.0,3.0771777063268324
29131,Miller County,Missouri,25619.0,1599.0,4406.0,1907.0,5941.0,6756.0,5010.0,6005.0,10943.0,8671.0,12782.0,12825.0,16.691732074558903
29133,Mississippi County,Missouri,13180.0,695.0,2049.0,1078.0,3547.0,3418.0,2393.0,2744.0,6360.0,4076.0,7167.0,6041.0,12.364030560791601
29135,Moniteau County,Missouri,16132.0,1042.0,2866.0,1266.0,4363.0,3985.0,2610.0,3908.0,7645.0,4579.0,8298.0,7518.0,15.007662610924612
29137,Monroe County,Missouri,8644.0,461.0,1403.0,561.0,1757.0,2389.0,2073.0,1864.0,3315.0,3465.0,4392.0,4235.0,5.153155003829937
29139,Montgomery County,Missouri,11551.0,640.0,1891.0,780.0,2555.0,3219.0,2466.0,2531.0,4727.0,4293.0,5742.0,5730.0,8.335466149957728
29141,Morgan County,Missouri,20627.0,1379.0,3397.0,1329.0,4135.0,5550.0,4837.0,4776.0,7782.0,8069.0,10423.0,10297.0,13.32618622838036
29143,New Madrid County,Missouri,17076.0,1072.0,2893.0,1207.0,3927.0,4642.0,3335.0,3965.0,7282.0,5829.0,8187.0,8865.0,9.769612769680746
29145,Newton County,Missouri,58236.0,3564.0,10174.0,4783.0,13569.0,15411.0,10735.0,13738.0,25613.0,18885.0,29061.0,29268.0,35.99026457781106
29147,Nodaway County,Missouri,22092.0,970.0,2465.0,6345.0,4485.0,4372.0,3455.0,3435.0,12820.0,5837.0,11075.0,11014.0,9.7264743058955
29149,Oregon County,Missouri,10529.0,614.0,1745.0,690.0,2096.0,2888.0,2496.0,2359.0,3987.0,4183.0,5197.0,5320.0,5.1472369550873855
29151,Osage County,Missouri,13615.0,772.0,2330.0,1178.0,3131.0,3789.0,2415.0,3102.0,6088.0,4425.0,7009.0,6612.0,8.666264933039065
29153,Ozark County,Missouri,9174.0,418.0,1340.0,475.0,1631.0,2626.0,2684.0,1758.0,3135.0,4281.0,4609.0,4546.0,4.754680155052639
29155,Pemiscot County,Missouri,15805.0,1152.0,2878.0,1259.0,3697.0,4036.0,2783.0,4030.0,6813.0,4962.0,7467.0,8397.0,12.387632436703512
29157,Perry County,Missouri,19136.0,1125.0,3271.0,1486.0,4461.0,5113.0,3680.0,4396.0,8390.0,6350.0,9555.0,9609.0,15.575779666850597
29159,Pettis County,Missouri,42339.0,2883.0,7558.0,3532.0,10604.0,10518.0,7244.0,10441.0,18920.0,12978.0,21066.0,21351.0,23.961579772426568
29161,Phelps County,Missouri,44573.0,2500.0,6838.0,7385.0,10015.0,10278.0,7557.0,9338.0,22106.0,13129.0,23316.0,21277.0,25.61816058822906
29163,Pike County,Missouri,18302.0,1055.0,2923.0,1445.0,4821.0,4795.0,3263.0,3978.0,8599.0,5725.0,9517.0,8161.0,10.540024902320555
29165,Platte County,Missouri,104418.0,6320.0,18148.0,8283.0,28896.0,27130.0,15641.0,24468.0,50815.0,29135.0,51743.0,52983.0,96.03946051341002
29167,Polk County,Missouri,32149.0,1960.0,5332.0,4072.0,7058.0,7857.0,5870.0,7292.0,14807.0,10050.0,15857.0,16371.0,19.531518618944272
29169,Pulaski County,Missouri,52607.0,3450.0,7989.0,11436.0,16110.0,8825.0,4797.0,11439.0,32044.0,9124.0,29704.0,22930.0,37.1252889809467
29171,Putnam County,Missouri,4696.0,289.0,765.0,288.0,976.0,1208.0,1170.0,1054.0,1786.0,1856.0,2370.0,2318.0,3.50488603317104
29173,Ralls County,Missouri,10309.0,520.0,1654.0,682.0,2217.0,2943.0,2293.0,2174.0,4220.0,3915.0,5168.0,5124.0,8.472726895381266
29175,Randolph County,Missouri,24748.0,1431.0,3914.0,2254.0,6558.0,6342.0,4249.0,5345.0,12002.0,7401.0,13032.0,11807.0,19.794949471095876
29177,Ray County,Missouri,23018.0,1332.0,3835.0,1727.0,5251.0,6530.0,4343.0,5167.0,9934.0,7917.0,11493.0,11531.0,15.624393437295895
29179,Reynolds County,Missouri,6270.0,309.0,949.0,397.0,1307.0,1824.0,1484.0,1258.0,2513.0,2499.0,3254.0,3034.0,2.994345999949719
29181,Ripley County,Missouri,13288.0,761.0,2267.0,859.0,3040.0,3591.0,2770.0,3028.0,5497.0,4763.0,6615.0,6728.0,8.149653660234636
29183,St. Charles County,Missouri,402022.0,23059.0,69237.0,33606.0,106155.0,106495.0,63470.0,92296.0,191031.0,118695.0,197443.0,204182.0,276.9442806220758
29185,St. Clair County,Missouri,9397.0,520.0,1337.0,564.0,1786.0,2600.0,2590.0,1857.0,3436.0,4104.0,4777.0,4673.0,5.375263787909986
29186,Ste. Genevieve County,Missouri,17894.0,996.0,2915.0,1297.0,3976.0,5112.0,3598.0,3911.0,7450.0,6533.0,9122.0,8835.0,13.841269431380796
29187,St. Francois County,Missouri,67215.0,3649.0,10478.0,5435.0,19012.0,17468.0,11173.0,14127.0,33097.0,19991.0,35600.0,31342.0,57.43169033609776
29189,St. Louis County,Missouri,994205.0,58074.0,159777.0,83109.0,249668.0,259297.0,184280.0,217851.0,452703.0,323651.0,472511.0,522956.0,756.4931649618824
29195,Saline County,Missouri,22761.0,1258.0,3810.0,2546.0,5288.0,5604.0,4255.0,5068.0,10399.0,7294.0,11402.0,11425.0,11.632238638845262
29197,Schuyler County,Missouri,4660.0,400.0,799.0,383.0,1022.0,1146.0,910.0,1199.0,1912.0,1549.0,2299.0,2333.0,5.854886237525015
29199,Scotland County,Missouri,4902.0,392.0,1022.0,395.0,1076.0,1109.0,908.0,1414.0,1970.0,1518.0,2432.0,2504.0,4.335948957244256
29201,Scott County,Missouri,38280.0,2483.0,6698.0,2853.0,9322.0,9823.0,7101.0,9181.0,16870.0,12229.0,18603.0,19813.0,35.19117030076374
29203,Shannon County,Missouri,8166.0,452.0,1290.0,533.0,1684.0,2359.0,1848.0,1742.0,3192.0,3232.0,4089.0,4088.0,3.1409088151730606
29205,Shelby County,Missouri,5930.0,390.0,1042.0,408.0,1312.0,1488.0,1290.0,1432.0,2316.0,2182.0,2969.0,2954.0,4.571278019453975
29207,Stoddard County,Missouri,29025.0,1634.0,4686.0,2225.0,6911.0,7672.0,5897.0,6320.0,12694.0,10011.0,14307.0,14789.0,13.613194861312872
29209,Stone County,Missouri,31952.0,1278.0,3957.0,1853.0,5426.0,9340.0,10098.0,5235.0,10932.0,15785.0,15704.0,16298.0,26.586147915006062
29211,Sullivan County,Missouri,6089.0,393.0,971.0,497.0,1299.0,1664.0,1265.0,1364.0,2596.0,2129.0,3090.0,2971.0,3.6281515886041382
29213,Taney County,Missouri,55928.0,3085.0,8600.0,5280.0,12453.0,14131.0,12379.0,11685.0,24267.0,19976.0,27144.0,28913.0,34.14843138110717
29215,Texas County,Missouri,25398.0,1430.0,3972.0,1884.0,5962.0,6694.0,5456.0,5402.0,10808.0,9188.0,13273.0,12110.0,8.329660696791171
29217,Vernon County,Missouri,20563.0,1264.0,3585.0,1831.0,4505.0,5319.0,4059.0,4849.0,8792.0,6922.0,10071.0,10583.0,9.607334731684961
29219,Warren County,Missouri,35649.0,2275.0,6146.0,2593.0,8458.0,9843.0,6334.0,8421.0,15398.0,11830.0,17849.0,17867.0,32.11374565657964
29221,Washington County,Missouri,24730.0,1421.0,4178.0,1757.0,6014.0,7096.0,4264.0,5599.0,11215.0,7916.0,12757.0,11986.0,12.565776191895184
29223,Wayne County,Missouri,12873.0,650.0,1962.0,766.0,2598.0,3766.0,3131.0,2612.0,4999.0,5262.0,6329.0,6575.0,6.546888098265962
29225,Webster County,Missouri,39592.0,2925.0,7705.0,3110.0,9642.0,9981.0,6229.0,10630.0,17651.0,11311.0,20218.0,19426.0,25.797367238322934
29227,Worth County,Missouri,2013.0,102.0,292.0,134.0,409.0,554.0,522.0,394.0,758.0,861.0,954.0,1035.0,2.915004431125315
29229,Wright County,Missouri,18289.0,1323.0,3380.0,1332.0,3960.0,4707.0,3587.0,4703.0,7410.0,6176.0,9024.0,9305.0,10.357461550554559
29510,St. Louis city,Missouri,300576.0,18220.0,38087.0,26713.0,101088.0,73460.0,43008.0,56307.0,161778.0,82491.0,145655.0,155232.0,1879.59679717146
30001,Beaverhead County,Montana,9453.0,409.0,1232.0,1362.0,2023.0,2319.0,2108.0,1641.0,4303.0,3509.0,4838.0,4636.0,0.6584936226619859
30003,Big Horn County,Montana,13319.0,1214.0,3252.0,1121.0,3066.0,2891.0,1775.0,4466.0,5540.0,3313.0,6533.0,6715.0,1.0289495537116295
30005,Blaine County,Montana,6681.0,530.0,1443.0,572.0,1600.0,1478.0,1058.0,1973.0,2819.0,1889.0,3356.0,3348.0,0.610237497544325
30007,Broadwater County,Montana,6237.0,320.0,904.0,386.0,1291.0,1837.0,1499.0,1224.0,2468.0,2545.0,3187.0,3016.0,2.0196258052397766
30009,Carbon County,Montana,10725.0,389.0,1431.0,592.0,2158.0,3284.0,2871.0,1820.0,4033.0,4872.0,5447.0,5256.0,2.022237732472422
30011,Carter County,Montana,1252.0,96.0,175.0,68.0,256.0,330.0,327.0,271.0,434.0,547.0,627.0,618.0,0.1447098344172734
30013,Cascade County,Montana,81366.0,5270.0,12967.0,7359.0,20934.0,19281.0,15555.0,18237.0,36685.0,26444.0,41126.0,40267.0,11.643278716480511
30015,Chouteau County,Montana,5635.0,267.0,999.0,433.0,1305.0,1438.0,1193.0,1266.0,2306.0,2063.0,2868.0,2813.0,0.5476815887581862
30017,Custer County,Montana,11402.0,661.0,1694.0,896.0,2763.0,3028.0,2360.0,2355.0,4977.0,4070.0,5650.0,5711.0,1.1636209339459607
30019,Daniels County,Montana,1690.0,81.0,271.0,94.0,343.0,423.0,478.0,352.0,578.0,760.0,846.0,800.0,0.4575772582018937
30021,Dawson County,Montana,8613.0,481.0,1360.0,763.0,2037.0,2213.0,1759.0,1841.0,3729.0,3043.0,4474.0,4164.0,1.4020292505494394
30023,Deer Lodge County,Montana,9140.0,318.0,934.0,744.0,2113.0,2789.0,2242.0,1252.0,4068.0,3820.0,4926.0,4281.0,4.7903580963641454
30025,Fallon County,Montana,2846.0,193.0,585.0,175.0,678.0,731.0,484.0,778.0,1162.0,906.0,1464.0,1414.0,0.6780702877353407
