FIPS,Years of Potential Life Lost Rate,% Fair or Poor Health,% Smokers,% Adults with Obesity,Primary Care Physicians Rate,% Flu Vaccinated,% Unemployed,Average Daily PM2.5,% Severe Housing Problems
31013,6181.707542,15.354107,15.510191,36.100000,45.930550,38.000000,2.759770,4.700000,10.275424
31015,,13.012157,13.316257,36.200000,151.745070,35.000000,2.954755,6.300000,10.439560
31017,,15.009043,15.625614,38.500000,99.535500,11.000000,3.304598,5.600000,13.333333
31019,5301.984675,14.879676,14.796608,29.500000,90.485000,61.000000,2.343383,7.800000,11.156132
31021,7164.959006,14.531675,17.031784,36.000000,45.906660,23.000000,3.347763,8.800000,9.557522
31023,6342.094254,12.718314,13.648212,33.700000,99.341860,50.000000,2.316347,8.500000,10.919540
31025,5415.094637,12.759022,15.587731,39.800000,30.901150,54.000000,2.960452,9.300000,11.179804
31027,5715.363161,11.240074,12.635510,36.400000,11.723330,39.000000,2.332362,8.100000,7.142857
31029,,14.482270,14.415868,32.200000,,19.000000,2.160494,6.200000,8.259587
31031,,14.280162,14.347468,27.500000,68.752150,10.000000,2.133333,5.000000,8.178439
31033,7123.382920,12.351561,13.959403,29.300000,62.009090,34.000000,2.811245,5.300000,7.735426
31035,6058.133032,13.409486,14.787980,35.200000,32.232070,43.000000,3.087373,8.000000,8.461538
31037,6303.333027,18.504992,14.878808,31.600000,,41.000000,2.321814,8.600000,13.251366
31039,3837.436431,12.463198,13.068475,35.500000,44.238000,26.000000,2.461277,8.700000,9.511229
31041,5833.989900,13.808078,14.799182,36.000000,55.061030,46.000000,2.116732,6.700000,10.251046
31043,5596.036201,20.431434,16.892204,38.600000,9.907860,44.000000,3.461075,8.900000,14.490772
31045,5947.919470,13.224713,14.954955,28.000000,78.740160,40.000000,2.678571,4.100000,15.374150
31047,5770.011842,18.186040,13.957491,35.600000,59.049310,35.000000,2.752435,7.200000,13.936291
31049,,13.938524,13.949621,35.500000,0.000000,28.000000,2.977413,5.600000,7.647059
31051,,12.520027,13.083836,35.900000,34.758430,43.000000,2.987525,8.500000,10.262009
31053,6973.362137,13.446449,17.399007,35.200000,68.106900,61.000000,2.732297,9.000000,9.857285
31055,6440.111363,14.528619,15.893614,30.100000,109.504650,61.000000,3.059985,9.500000,15.521737
31057,,16.439363,15.688885,34.500000,55.524710,9.000000,2.239449,6.200000,5.521472
31059,,12.386692,13.777127,32.400000,71.658900,32.000000,2.469136,8.200000,6.910569
31061,,14.391008,14.715714,30.300000,66.889630,21.000000,2.997275,7.300000,7.913669
31063,,12.113988,13.852093,43.500000,,41.000000,2.523240,6.500000,9.132420
31065,,15.281319,15.532819,34.100000,62.761510,32.000000,2.550438,6.900000,12.584270
31067,7768.385917,13.321736,14.594565,38.600000,78.700060,32.000000,3.160498,8.900000,9.567568
31069,,14.251052,14.261432,28.900000,0.000000,25.000000,2.348993,5.000000,9.826590
31071,,14.035316,13.341987,27.500000,49.603170,28.000000,2.387042,6.500000,6.521739
31073,,11.489130,12.287904,25.200000,,44.000000,2.537594,6.900000,3.580247
31075,,15.958740,16.398986,33.400000,0.000000,35.000000,2.644231,5.100000,10.740741
31077,,13.175391,13.269739,38.400000,,30.000000,2.635914,7.100000,7.804878
31079,6880.419110,17.548527,15.718802,34.900000,63.395050,55.000000,3.158594,7.900000,16.637129
31081,5047.130798,12.371543,12.539783,30.600000,97.751710,54.000000,2.477574,8.100000,8.636977
31083,,14.395202,15.038838,34.700000,87.133310,28.000000,2.313770,7.100000,6.918239
31085,,15.315361,14.154292,25.300000,0.000000,56.000000,2.184874,6.200000,11.363636
31087,,16.477991,16.105822,37.700000,,32.000000,3.354633,6.300000,8.914729
31089,4770.251107,12.559123,13.445444,32.000000,107.822000,14.000000,2.550218,6.700000,9.628009
31091,,13.807340,13.001726,26.600000,296.735910,60.000000,3.740648,5.300000,10.000000
31093,,12.336052,14.809656,37.300000,46.605560,27.000000,3.015682,7.500000,9.807692
31095,4778.405249,13.202168,15.448446,36.600000,69.657290,16.000000,2.478941,8.400000,6.656581
31097,7717.948956,14.427528,15.861128,36.500000,38.572810,13.000000,3.567985,8.900000,11.702128
31099,6942.977531,13.148810,14.922663,37.400000,45.941810,33.000000,2.057173,7.500000,9.818182
31101,7369.003845,13.945834,15.107006,30.100000,74.331020,51.000000,2.990325,6.000000,8.662420
31103,,11.369050,11.851042,29.900000,0.000000,16.000000,2.218430,5.600000,10.000000
31105,,17.483558,15.140060,38.600000,,21.000000,2.628968,4.800000,8.805031
31107,7026.663581,14.033951,13.487089,32.000000,47.214350,39.000000,3.042071,7.600000,9.452055
31109,5410.966408,13.615978,12.899221,28.700000,67.439030,60.000000,2.542334,9.100000,14.427068
31111,7487.813402,14.724840,15.818914,37.200000,53.854880,50.000000,2.966241,6.500000,11.426662
31113,,14.149364,14.658608,34.900000,0.000000,36.000000,2.771855,5.800000,15.714286
31115,,12.538263,13.055802,30.600000,0.000000,33.000000,3.037975,6.100000,5.600000
31117,,13.609597,14.286152,26.800000,0.000000,33.000000,2.500000,5.600000,12.820513
31119,7492.345451,15.981112,15.489283,34.200000,68.290460,50.000000,2.495103,8.300000,12.557809
31121,5579.322867,14.030310,15.550875,38.300000,25.374270,33.000000,2.788058,8.000000,7.099698
31123,,16.334072,14.593305,37.700000,20.678250,42.000000,2.654867,4.900000,9.203980
31125,,13.197395,15.135039,30.700000,,19.000000,2.418559,7.800000,6.369427
31127,7625.983288,12.759269,14.700431,38.600000,71.952800,58.000000,3.436807,9.000000,11.304348
31129,,13.294684,14.189446,34.400000,116.959060,20.000000,2.638191,7.800000,6.862745
31131,4863.977397,16.450816,13.762925,39.700000,62.394710,35.000000,2.827637,9.200000,11.987626
31133,,15.652864,15.298652,32.900000,75.728890,11.000000,2.513587,8.700000,12.000000
31135,,11.045256,12.069340,25.600000,103.341370,50.000000,1.935841,6.100000,8.870968
31137,4782.942901,12.131715,13.382363,36.800000,77.262690,50.000000,2.243524,7.500000,8.476821
31139,8884.905533,12.104823,14.582862,32.300000,84.057160,32.000000,2.592321,7.900000,9.830508
31141,5279.823593,14.422556,14.898698,35.800000,72.343630,57.000000,2.643121,8.600000,12.210444
31143,,12.226861,13.601696,35.200000,37.537540,58.000000,2.343212,8.200000,5.687204
31145,6658.414878,14.776613,15.624922,34.900000,65.249810,52.000000,2.351528,6.700000,10.393873
31147,7602.625544,14.969311,16.810228,36.300000,37.645880,40.000000,2.978019,9.300000,13.129973
31149,,12.435691,13.182729,34.700000,0.000000,9.000000,2.428256,5.900000,5.755396
31151,5900.742242,16.021478,15.470590,36.600000,48.473100,27.000000,3.010348,8.600000,10.156250
31153,4882.688258,10.593674,12.973445,32.600000,52.359200,56.000000,2.656900,9.500000,10.301248
31155,5986.543828,13.337195,14.044248,34.500000,37.992120,45.000000,2.721958,9.100000,9.511890
31157,7424.313146,19.227283,18.203360,35.500000,79.751400,47.000000,3.208121,5.000000,14.231695
31159,5410.847151,12.026406,13.582590,31.400000,58.271660,19.000000,2.577320,8.600000,10.472441
31161,8397.900346,16.363132,16.249213,31.900000,56.721500,22.000000,2.565056,4.600000,9.662921
31163,,13.055270,14.005695,35.700000,,44.000000,2.645503,7.100000,9.523810
31165,,13.934957,14.144511,23.200000,83.125520,28.000000,2.557201,3.800000,11.926606
31167,,14.738017,14.069033,38.100000,,50.000000,2.450980,8.300000,10.683761
31169,7484.259659,12.977927,13.466772,33.000000,99.108030,19.000000,2.233077,8.100000,8.631579
31171,,13.374904,13.765047,27.400000,0.000000,38.000000,2.954545,5.500000,11.666667
31173,16595.712285,25.124865,27.011981,44.100000,55.378650,22.000000,4.043127,8.700000,19.809069
31175,,14.069609,14.178565,31.800000,142.551670,39.000000,2.879079,6.900000,10.966057
31177,4632.870334,11.720313,13.610386,32.000000,48.260220,41.000000,2.810242,8.800000,9.413965
31179,3487.438267,13.429436,13.929016,34.600000,53.659580,51.000000,2.400706,8.400000,12.762973
31181,,13.740292,15.130210,33.200000,113.507380,23.000000,2.796353,7.500000,9.354839
31183,,13.731193,14.512946,28.900000,0.000000,32.000000,2.491103,6.900000,12.000000
31185,6967.400922,13.270485,14.206270,36.500000,79.675500,50.000000,2.490081,8.300000,7.583774
32001,8859.181709,17.094345,18.100332,32.400000,53.652500,42.000000,3.887997,7.400000,15.858799
32003,7166.912354,19.262403,16.979705,25.500000,54.943580,34.000000,4.793947,9.400000,20.267854
32005,6073.469751,15.270305,14.153922,25.000000,57.960210,46.000000,4.339656,7.500000,15.780231
32007,7179.675973,17.700706,17.184164,29.100000,36.088050,36.000000,3.270959,5.800000,9.818388
32009,,22.368044,19.291523,27.500000,117.647060,19.000000,4.849885,5.200000,10.989011
32011,,15.990658,17.077594,23.200000,50.994390,29.000000,2.725564,4.700000,13.071895
32013,9342.316202,17.953496,17.135601,33.300000,47.545470,18.000000,3.378213,6.700000,12.631579
32015,8814.343051,18.056457,17.114542,34.900000,17.565430,19.000000,3.713107,4.800000,7.619048
32017,5784.495177,15.857187,16.061392,29.700000,38.292170,33.000000,4.454023,4.600000,8.991826
32019,8005.305906,18.046233,20.647207,34.900000,16.629100,37.000000,5.394579,8.300000,16.160327
32021,10732.295347,21.930848,21.471849,30.000000,44.873230,23.000000,5.495075,5.500000,14.527845
32023,11506.385223,19.120232,18.016255,33.500000,29.410430,30.000000,5.713946,6.500000,14.342972
32027,6842.518591,19.559098,17.950008,34.800000,,33.000000,4.098995,5.700000,17.617866
32029,,15.705718,15.281901,24.600000,,40.000000,4.438903,7.500000,9.428571
32031,6943.377891,15.862528,15.165620,23.300000,73.818840,45.000000,3.625527,8.400000,20.223057
32033,7201.594782,18.550381,17.756459,32.800000,62.552130,33.000000,3.692441,4.500000,7.436709
32510,10026.294098,19.819263,18.972462,28.300000,76.719340,44.000000,4.728206,7.200000,18.463303
33001,7493.520584,12.062378,14.268955,28.600000,64.160570,49.000000,2.518296,6.800000,15.982015
33003,7677.787062,12.584888,14.798997,27.200000,91.544610,51.000000,2.533147,6.800000,15.467885
33005,7299.335189,12.860303,16.624635,30.000000,68.457080,44.000000,2.510970,8.300000,17.161608
33007,7968.860410,14.858929,16.509778,33.600000,113.801610,31.000000,3.197316,6.200000,15.163493
33009,5563.134641,11.732420,13.236829,23.600000,196.898840,40.000000,2.080981,7.000000,14.553789
33011,6809.109871,12.123609,13.527797,28.000000,88.113900,53.000000,2.626680,7.500000,15.312430
33013,6400.252830,10.926091,13.603645,27.600000,110.577950,53.000000,2.213657,7.700000,15.020250
33015,5587.956942,9.280184,12.458441,26.600000,75.727160,53.000000,2.751121,7.900000,13.263672
33017,7361.708565,14.280954,17.177487,29.800000,63.757160,50.000000,2.286213,7.400000,17.507325
33019,6523.845435,13.018038,16.256163,33.400000,74.285580,41.000000,2.118426,7.700000,14.187643
34001,8917.842669,20.650695,15.644195,29.800000,84.099620,48.000000,5.884726,9.400000,25.077905
34003,3826.730671,14.471951,11.410987,22.300000,117.671120,50.000000,3.438128,9.900000,21.360548
34005,6639.443170,14.399465,12.445638,29.300000,84.039980,53.000000,3.767065,11.400000,15.586940
34007,8529.154346,18.538405,16.134609,31.400000,102.992060,52.000000,4.636220,11.600000,20.280530
34009,8785.303543,17.648060,15.756107,28.700000,58.790200,51.000000,8.387026,9.000000,20.399251
34011,10214.982457,22.577368,18.261147,35.900000,43.267910,47.000000,6.472336,9.900000,23.472003
34013,7289.251061,18.705066,14.235389,29.100000,83.510150,43.000000,5.173928,9.900000,28.669314
34015,7474.991690,16.132407,15.611318,31.000000,54.071440,49.000000,4.236453,10.900000,15.821879
34017,5083.999232,20.490571,15.382038,23.900000,51.182470,37.000000,3.873179,9.900000,28.518644
34019,4441.036167,10.516076,12.529551,20.400000,120.743010,52.000000,3.251349,10.200000,14.381592
34021,6163.162493,14.958289,13.556160,25.800000,100.871820,51.000000,3.672886,8.800000,18.504572
34023,4976.698070,14.479574,10.970468,25.900000,92.311560,50.000000,3.629673,9.700000,20.569754
34025,5608.342278,13.634531,13.360452,25.200000,116.388410,50.000000,3.673717,9.900000,19.566711
34027,4031.727470,12.826468,12.111935,21.300000,102.663040,54.000000,3.276097,10.000000,15.748185
34029,6848.732537,14.812623,14.443274,28.100000,43.984130,50.000000,4.313203,7.800000,20.028301
34031,5822.787529,24.005840,13.782069,27.300000,56.768640,45.000000,5.102297,9.700000,30.547559
34033,9424.630642,19.157701,17.793655,36.500000,33.443750,49.000000,5.448863,10.900000,17.522160
34035,4492.022429,12.169988,10.843821,22.200000,115.969850,53.000000,3.435839,9.900000,16.238032
34037,6386.895665,13.003978,13.757306,27.800000,49.406420,51.000000,3.956725,9.100000,15.917987
34039,5178.739554,19.405233,13.075736,24.900000,66.324760,47.000000,4.308299,10.400000,25.563165
34041,6821.012589,14.501765,14.330128,29.600000,58.989870,52.000000,3.826697,10.000000,15.522856
35001,8173.610325,18.215684,15.209990,23.400000,103.136500,42.000000,4.508470,6.900000,18.933796
35003,,16.332267,14.479117,25.500000,83.635350,25.000000,6.445837,4.300000,8.421053
35005,9997.169675,23.165229,17.439445,34.000000,67.832150,42.000000,4.860523,7.400000,16.065645
35006,10721.333344,27.819156,23.253058,30.900000,52.135700,42.000000,6.284306,5.200000,19.749573
35007,11430.902066,23.559196,16.948100,28.100000,41.071140,45.000000,4.945255,4.600000,17.734448
35009,9095.796290,22.052434,18.999063,30.100000,48.181160,40.000000,4.059365,7.100000,16.889861
35011,,21.432810,16.493203,37.300000,54.674690,13.000000,4.557292,5.900000,4.247788
35013,6811.986707,25.121962,16.428989,28.400000,62.158190,40.000000,5.652637,7.800000,18.602480
35015,10317.050767,19.441333,15.530870,34.500000,33.335090,40.000000,3.330571,7.500000,13.085005
35017,9292.745405,20.335960,14.353432,27.400000,83.071480,39.000000,4.906924,6.000000,14.405360
35019,10238.281488,23.876109,14.932570,35.200000,45.156920,33.000000,5.541872,5.500000,6.410256
35021,,19.845986,13.742186,24.900000,0.000000,35.000000,5.300353,5.000000,12.307692
35023,7686.133975,24.871776,17.024888,24.900000,,25.000000,3.835616,6.100000,14.447592
35025,9374.863628,22.210591,16.779396,33.100000,34.904520,25.000000,4.120778,7.600000,14.298979
35027,11848.962523,17.980393,15.914026,23.200000,67.027580,37.000000,4.550678,5.600000,18.652527
35028,4613.818817,10.420265,11.448965,23.100000,149.428970,48.000000,3.385359,5.000000,7.448912
35029,9737.493534,26.683479,19.216084,32.500000,37.378520,31.000000,11.902642,6.900000,17.525773
35031,16329.866975,26.475818,21.621670,38.800000,78.551350,50.000000,7.135657,6.000000,30.021086
35033,,34.394212,18.682487,27.200000,,38.000000,6.134157,4.300000,20.454545
35035,8769.329587,22.305648,19.321366,31.200000,42.542200,35.000000,4.890045,6.700000,14.536776
35037,12316.827960,22.557972,16.822771,30.100000,36.118470,36.000000,4.840725,5.900000,7.401575
35039,15166.972435,26.144444,17.932583,28.300000,40.859060,36.000000,5.206959,5.400000,14.162608
35041,8466.760060,21.854440,17.930806,28.700000,37.141190,24.000000,4.342857,6.900000,20.464135
35043,7312.296588,16.064026,16.191237,24.800000,61.049630,42.000000,4.977334,7.000000,16.081179
35045,11749.514130,21.953780,21.621046,33.200000,55.938110,49.000000,5.765461,6.500000,17.253564
35047,10234.660218,28.659265,18.355120,29.100000,57.661810,36.000000,5.942042,5.400000,19.755409
35049,7127.680613,16.889148,13.676492,14.400000,112.268910,42.000000,4.143348,6.100000,18.275271
35051,13859.308329,20.083415,15.750359,26.700000,35.984170,21.000000,7.053942,5.500000,15.262172
35053,10862.128918,23.595289,18.801987,33.500000,41.671630,40.000000,5.313710,5.200000,14.002090
35055,9716.821058,21.717594,16.331722,19.200000,88.428110,41.000000,6.506507,4.800000,19.261822
35057,10623.188413,23.409514,19.551109,25.300000,6.449120,34.000000,7.620917,5.800000,22.046512
35059,,18.166563,15.347978,31.800000,23.883450,23.000000,3.327693,4.900000,9.385113
35061,9286.258163,22.521309,17.066381,31.600000,31.603900,39.000000,5.457432,6.300000,17.753353
36001,5821.072418,14.208671,14.531855,27.300000,100.448300,52.000000,3.679290,9.100000,15.550721
36003,7283.136814,14.416292,16.559035,35.900000,42.649380,47.000000,5.631776,8.500000,14.143095
36005,6695.768724,26.798947,15.921169,29.000000,56.554010,38.000000,5.664473,10.300000,38.922851
36007,7415.065526,15.929985,15.514051,28.000000,82.111560,51.000000,4.864526,8.900000,15.551181
36009,7254.951597,16.370700,16.754360,37.600000,46.542900,46.000000,5.349794,9.300000,14.555556
36011,6465.744563,14.158372,15.717611,34.100000,27.060810,55.000000,4.477944,8.300000,12.387242
36013,7995.663611,18.017901,17.108595,33.400000,53.469310,51.000000,5.029731,9.600000,15.895296
36015,7969.138468,14.748622,16.802148,36.000000,75.972740,52.000000,4.661748,8.300000,13.960155
36017,7863.007056,14.735077,16.253968,38.800000,37.607340,49.000000,4.670771,8.200000,14.040837
36019,6220.705551,14.767266,16.753447,35.300000,69.152880,49.000000,4.383990,6.700000,14.344392
36021,6838.871666,13.717137,14.578004,24.000000,49.501680,50.000000,3.318908,8.500000,14.765764
36023,7018.304369,13.406372,15.302328,35.200000,41.853260,53.000000,5.081345,7.900000,14.164546
36025,6851.237213,15.393145,15.846918,29.900000,31.110420,47.000000,4.822282,7.900000,16.954558
36027,5753.325522,14.696919,15.040866,26.900000,68.342990,50.000000,3.685717,9.300000,20.631136
36029,7178.060333,15.947174,17.253724,30.100000,79.954360,46.000000,4.414066,10.700000,14.862076
36031,5261.689371,11.420025,13.756578,28.800000,42.154070,52.000000,4.883476,6.600000,13.464052
36033,5946.157288,15.642068,18.698972,33.900000,58.690040,46.000000,5.161093,7.400000,13.419689
36035,6695.459949,15.749097,18.383445,34.000000,38.977670,50.000000,5.096822,8.000000,14.031180
36037,7910.031020,13.699867,15.922102,36.600000,31.058040,47.000000,4.178413,9.100000,11.668416
36039,7900.349583,14.278534,15.446060,27.900000,35.812090,45.000000,4.509284,8.200000,18.306569
36041,,13.874729,13.936831,29.700000,22.296540,53.000000,6.837979,6.600000,15.725806
36043,6536.903296,16.031261,17.827297,32.000000,32.133680,49.000000,4.908896,7.800000,11.355668
36045,6534.430579,16.411003,16.019147,34.300000,50.793870,51.000000,5.616343,7.800000,14.137693
36047,5111.129221,18.130732,13.840802,22.600000,64.369480,36.000000,4.227046,10.100000,34.424082
36049,6932.577215,14.043345,15.685667,38.500000,64.027720,54.000000,5.540807,7.000000,12.178554
36051,6184.848685,15.448696,15.326100,35.500000,42.320410,49.000000,4.324131,8.500000,14.474499
36053,5429.533521,13.126796,15.159584,30.300000,56.365810,48.000000,4.793135,8.000000,11.696018
36055,6446.601707,13.777389,15.151442,29.400000,103.124220,51.000000,4.260344,8.900000,16.492391
36057,7649.039248,17.282144,16.537127,35.100000,52.783300,47.000000,5.147976,8.200000,16.786080
36059,4292.183550,12.054412,11.225365,23.600000,139.684590,52.000000,3.535511,10.000000,21.324081
36061,3925.167713,15.610280,12.418234,14.600000,132.694430,46.000000,3.672067,10.800000,24.378638
36063,7692.461748,14.243435,16.802144,33.500000,44.007420,47.000000,5.242188,11.000000,12.893656
36065,7265.045621,15.578208,16.835257,33.100000,71.758340,50.000000,4.421551,8.100000,14.868159
36067,6621.724381,14.314365,15.758821,29.500000,94.327870,54.000000,3.997808,8.200000,14.927673
36069,6165.964050,13.290136,14.040081,33.000000,80.073520,53.000000,3.938421,8.500000,13.082843
36071,5849.399410,14.879560,15.142023,30.400000,71.162090,50.000000,3.926120,9.000000,22.941388
36073,7556.242487,15.715650,17.041979,38.100000,7.320110,47.000000,4.938692,9.000000,14.631122
36075,7397.392319,15.364286,18.606832,34.100000,40.513850,48.000000,5.474784,8.200000,15.757576
36077,6268.558496,14.801658,15.505931,29.600000,114.820120,51.000000,4.348598,7.800000,16.355140
36079,4830.558921,11.980605,12.631482,23.200000,49.333990,51.000000,3.691886,9.300000,18.460411
36081,4306.408091,18.510359,12.427777,23.300000,62.198390,42.000000,3.593624,8.100000,32.110663
36083,6570.386242,15.017202,14.564382,30.300000,48.834850,51.000000,3.891443,9.100000,14.365510
36085,5567.413603,15.421366,15.373418,27.500000,97.193080,43.000000,4.130160,9.800000,24.175526
36087,4356.616365,17.251216,12.165288,23.200000,88.789420,52.000000,3.733611,9.700000,26.903271
36089,6605.491996,17.597749,17.389655,32.900000,53.820820,52.000000,5.625646,7.900000,15.157362
36091,4949.642497,11.119187,14.795154,25.900000,66.559650,53.000000,3.519020,9.400000,11.320755
36093,6796.933330,14.694713,14.143836,29.600000,82.280720,53.000000,4.014259,9.000000,15.238528
36095,6061.344506,14.795112,14.987575,36.000000,25.461490,51.000000,4.819277,7.500000,14.787879
36097,7035.709445,15.251775,16.216944,32.200000,61.111110,49.000000,5.116110,8.000000,15.389831
36099,8160.308838,14.648918,15.834345,38.200000,23.189750,52.000000,3.866476,8.300000,12.765179
36101,6916.919547,15.951044,15.397564,33.700000,60.240340,51.000000,4.918722,7.900000,12.376360
36103,5813.785888,13.071133,12.625481,24.600000,73.478540,51.000000,3.850941,9.000000,22.888762
36105,8084.847680,17.142863,16.144075,32.500000,35.768700,48.000000,4.094918,8.400000,18.746652
36107,5846.298959,13.690150,15.659406,34.900000,28.819630,49.000000,4.386966,8.700000,10.758691
36109,5338.400253,13.565949,14.149174,22.700000,83.967860,54.000000,3.649824,8.200000,20.342305
36111,6534.090861,15.933838,15.721730,28.400000,71.899540,48.000000,3.891244,8.900000,20.177400
36113,6571.331073,12.721238,14.216023,30.500000,120.870270,52.000000,4.645369,8.500000,15.939878
36115,6949.619936,14.258736,15.354920,33.600000,32.456990,46.000000,4.136486,8.900000,14.921956
36117,7146.866044,15.446684,16.092411,36.300000,28.675420,51.000000,4.154796,8.600000,12.139440
36119,4257.651377,14.801189,11.371546,20.700000,137.312750,51.000000,3.888026,10.400000,24.236306
36121,6456.009504,13.954072,15.897913,37.900000,37.043440,51.000000,4.631625,8.800000,9.188847
36123,7491.401774,14.674492,15.130632,29.500000,44.079340,52.000000,3.793601,7.900000,15.739769
37001,8077.646160,17.954704,17.098560,32.400000,46.184830,52.000000,3.670749,10.500000,16.469261
37003,8854.860179,15.920837,16.568724,34.800000,24.137750,42.000000,3.162626,10.100000,14.244291
37005,8239.817478,18.949304,17.205322,25.700000,108.784340,53.000000,4.506388,8.700000,13.125000
37007,11387.890127,22.774451,20.217105,38.600000,48.017290,45.000000,4.468146,10.200000,15.825447
37009,7387.135568,15.809506,16.747419,26.000000,44.515340,52.000000,3.592157,8.500000,12.137757
37011,7900.788761,16.647629,17.385965,26.500000,28.512770,47.000000,3.639220,8.500000,13.249445
37013,10201.594333,18.956979,17.697324,39.300000,50.968400,53.000000,4.559501,9.200000,14.905363
37015,11007.103136,22.609443,19.953601,43.300000,15.605490,41.000000,4.941267,9.100000,18.892508
37017,11127.709707,20.764327,18.739881,43.700000,20.909250,30.000000,5.264253,10.000000,21.332388
37019,8736.689308,16.415903,14.995105,28.900000,48.129450,58.000000,5.150661,9.300000,15.694225
37021,7415.925192,14.473508,16.637681,22.100000,143.629640,53.000000,2.967291,9.000000,15.408343
37023,9784.306744,17.014349,17.303198,36.400000,53.755610,53.000000,3.563420,10.100000,13.640351
37025,6642.359146,14.730247,15.520446,35.900000,87.010330,51.000000,3.559066,11.000000,13.413384
37027,9025.177508,16.668500,16.720112,39.000000,47.572000,53.000000,3.831124,9.900000,13.365716
37029,6289.142051,13.768789,15.557608,32.400000,18.901810,50.000000,3.720430,8.400000,15.243101
37031,8751.193506,15.936653,15.646474,31.900000,75.492520,49.000000,4.311132,8.700000,14.848639
37033,10090.551275,18.900557,17.664689,28.600000,17.663160,48.000000,4.368635,10.200000,14.591549
37035,8342.626031,15.393387,16.024648,31.300000,66.466630,55.000000,3.503718,10.500000,13.381343
37037,6197.815920,15.493606,14.178915,23.800000,95.142150,59.000000,3.343246,10.300000,13.834641
37039,10653.806943,17.302029,17.350195,27.000000,35.603660,43.000000,4.405874,9.000000,13.496085
37041,9837.352250,20.641322,17.971445,38.500000,85.076210,49.000000,4.424937,8.600000,19.983137
37043,10263.858116,17.070928,16.310994,31.400000,54.180960,46.000000,4.329847,8.500000,18.006431
37045,10469.890647,17.910785,18.370496,38.100000,52.396900,50.000000,3.950715,10.600000,14.954276
37047,11745.545017,21.974165,19.205305,46.200000,37.542910,46.000000,4.991494,9.700000,16.485753
37049,9835.304445,17.038629,15.658888,30.600000,69.215620,57.000000,4.199576,9.400000,15.611918
37051,9399.665512,19.498561,18.090857,33.700000,75.177570,39.000000,5.140789,10.600000,16.268875
37053,7121.945356,13.642425,15.372268,28.600000,26.584630,47.000000,3.608890,8.500000,14.457203
37055,7250.835786,14.155566,15.757820,22.600000,63.713680,48.000000,5.113093,8.200000,16.626998
37057,9018.559568,17.422171,17.857971,32.200000,25.382860,52.000000,3.652387,10.800000,14.953563
37059,7772.068683,14.894971,15.073576,41.200000,40.041450,57.000000,3.418970,10.400000,10.194950
37061,7384.202293,26.352487,21.303396,39.800000,23.713140,43.000000,4.329351,9.900000,18.029398
37063,6103.697249,16.679166,14.789372,24.700000,123.219100,58.000000,3.481379,10.600000,17.277553
37065,12204.343614,24.725770,20.794788,38.000000,34.125160,53.000000,6.761419,10.200000,20.682303
37067,7676.635449,17.061101,18.379820,33.000000,112.138610,52.000000,3.819538,9.400000,16.356108
37069,8298.356774,20.013418,18.008537,36.100000,9.067830,54.000000,3.984727,10.600000,13.933390
37071,9266.994047,18.091472,16.768015,29.200000,60.858740,51.000000,3.873034,10.900000,15.643577
37073,11221.668344,16.678136,15.828558,44.700000,,44.000000,3.993219,8.800000,15.138122
37075,8707.741835,18.241607,18.298458,43.000000,23.416460,37.000000,5.850897,8.400000,8.769231
37077,7535.481988,17.054864,16.627129,37.200000,45.334720,50.000000,3.386434,10.500000,14.591961
37079,8234.413863,22.487933,19.773671,28.400000,14.275520,50.000000,3.850178,10.400000,18.087318
37081,7664.921670,16.261304,15.811453,33.400000,79.513730,54.000000,4.133297,10.500000,16.642536
37083,10894.628297,24.193463,20.236613,43.700000,52.621320,48.000000,6.071235,9.800000,19.082182
37085,8205.259169,18.681841,18.910360,33.200000,27.871100,48.000000,4.640943,10.900000,15.429302
37087,9037.504271,15.335969,18.181281,31.700000,75.306140,49.000000,3.370100,8.700000,15.402168
37089,6837.007398,14.896302,13.959956,28.400000,89.881430,51.000000,3.238123,9.200000,13.408535
37091,9242.694921,23.502959,19.332546,46.500000,66.928800,46.000000,5.021930,9.100000,19.701321
37093,8250.021115,22.320162,20.208121,37.400000,22.174590,40.000000,5.030120,10.400000,16.200634
37095,7280.018547,18.729129,17.312001,36.400000,18.646280,51.000000,8.266932,7.800000,15.762274
37097,7526.659958,16.003704,15.431594,31.900000,75.692470,51.000000,3.572240,10.900000,14.113263
37099,8780.393779,17.154376,17.526808,28.400000,93.081700,48.000000,4.116198,8.400000,17.102804
37101,6765.098097,16.704347,17.681759,37.200000,27.960230,53.000000,3.592827,10.400000,13.294843
37103,8739.317880,20.750697,18.612755,40.900000,41.679690,53.000000,4.201873,9.500000,15.217391
37105,10139.277530,18.795976,16.845356,32.900000,49.644220,51.000000,4.330053,10.500000,15.105386
37107,9998.281254,21.574270,19.316118,33.400000,45.707860,49.000000,3.963097,10.300000,16.597871
37109,8018.179573,15.863119,16.214111,37.000000,47.328370,55.000000,3.408824,10.800000,12.479582
37111,8858.525529,17.239175,18.565703,40.000000,28.787170,40.000000,3.367226,9.200000,11.547213
37113,8991.509025,16.198657,15.914127,28.800000,71.979730,47.000000,3.910943,8.600000,13.835031
37115,7897.665111,15.711321,16.834798,26.800000,59.781110,43.000000,3.617902,8.800000,14.047619
37117,10228.015586,21.712093,19.243702,43.100000,43.880820,49.000000,4.981173,8.900000,14.285714
